"fk_personne","nom","annee_nais","fk_uni","universite"
http://www.wikidata.org/entity/Q56675319,Markus Krajewski,1969,http://www.wikidata.org/entity/Q156725,University of Hamburg
http://www.wikidata.org/entity/Q241106,Yoani Sánchez,1975,http://www.wikidata.org/entity/Q837320,University of Havana
http://www.wikidata.org/entity/Q68797025,Ada Bello,1933,http://www.wikidata.org/entity/Q837320,University of Havana
http://www.wikidata.org/entity/Q362274,Guillermo Fariñas,1962,http://www.wikidata.org/entity/Q837320,University of Havana
http://www.wikidata.org/entity/Q24287381,María Payá Acevedo,1989,http://www.wikidata.org/entity/Q837320,University of Havana
http://www.wikidata.org/entity/Q106627867,Antolín Pulido,1962,http://www.wikidata.org/entity/Q837320,University of Havana
http://www.wikidata.org/entity/Q2379965,Thomas Beatie,1974,http://www.wikidata.org/entity/Q217439,University of Hawaiʻi
http://www.wikidata.org/entity/Q107104794,William E. Woods,1949,http://www.wikidata.org/entity/Q217439,University of Hawaiʻi
http://www.wikidata.org/entity/Q42883452,Kathy Jetn̄il-Kijiner,1989,http://www.wikidata.org/entity/Q2000129,University of Hawaiʻi at Mānoa
http://www.wikidata.org/entity/Q2379965,Thomas Beatie,1974,http://www.wikidata.org/entity/Q2000129,University of Hawaiʻi at Mānoa
http://www.wikidata.org/entity/Q6153507,Janet Mock,1983,http://www.wikidata.org/entity/Q2000129,University of Hawaiʻi at Mānoa
http://www.wikidata.org/entity/Q4953287,Rosina Heikel,1842,http://www.wikidata.org/entity/Q28695,University of Helsinki
http://www.wikidata.org/entity/Q11902075,Väinö Lassila,1896,http://www.wikidata.org/entity/Q28695,University of Helsinki
http://www.wikidata.org/entity/Q174573,Zeng Jinyan,1983,http://www.wikidata.org/entity/Q15568,University of Hong Kong
http://www.wikidata.org/entity/Q21556,Mercedes Valdivieso,1924,http://www.wikidata.org/entity/Q1472358,University of Houston
http://www.wikidata.org/entity/Q19276814,Frances Northcutt,1943,http://www.wikidata.org/entity/Q1472358,University of Houston
http://www.wikidata.org/entity/Q19276814,Frances Northcutt,1943,http://www.wikidata.org/entity/Q7895499,University of Houston Law Center
http://www.wikidata.org/entity/Q120733840,Mini Timmaraju,1973,http://www.wikidata.org/entity/Q7895499,University of Houston Law Center
http://www.wikidata.org/entity/Q42755244,Balghis Badri,1948,http://www.wikidata.org/entity/Q1474019,University of Hull
http://www.wikidata.org/entity/Q55403330,Javaid Rehman,1967,http://www.wikidata.org/entity/Q1474019,University of Hull
http://www.wikidata.org/entity/Q32537994,OluTimehin Kukoyi,1991,http://www.wikidata.org/entity/Q1169487,University of Ibadan
http://www.wikidata.org/entity/Q71191667,Owl Fisher,1991,http://www.wikidata.org/entity/Q196559,University of Iceland
http://www.wikidata.org/entity/Q7614449,Steven Amstrup,1950,http://www.wikidata.org/entity/Q1854488,University of Idaho
http://www.wikidata.org/entity/Q16981620,Anita Superson,1950,http://www.wikidata.org/entity/Q955764,University of Illinois at Chicago
http://www.wikidata.org/entity/Q16214901,Jigar Shah,1974,http://www.wikidata.org/entity/Q457281,University of Illinois at Urbana–Champaign
http://www.wikidata.org/entity/Q465284,Annette Lu,1944,http://www.wikidata.org/entity/Q457281,University of Illinois at Urbana–Champaign
http://www.wikidata.org/entity/Q533778,Sally Miller Gearhart,1931,http://www.wikidata.org/entity/Q457281,University of Illinois at Urbana–Champaign
http://www.wikidata.org/entity/Q310586,Jesse Jackson,1941,http://www.wikidata.org/entity/Q457281,University of Illinois at Urbana–Champaign
http://www.wikidata.org/entity/Q149465,Greta Berlin,1941,http://www.wikidata.org/entity/Q1145814,University of Illinois system
http://www.wikidata.org/entity/Q149465,Greta Berlin,1942,http://www.wikidata.org/entity/Q1145814,University of Illinois system
http://www.wikidata.org/entity/Q63865156,Laila Abou Saif,1941,http://www.wikidata.org/entity/Q1145814,University of Illinois system
http://www.wikidata.org/entity/Q16196631,Josephine Obiajulu Odumakin,1966,http://www.wikidata.org/entity/Q7895546,University of Ilorin
http://www.wikidata.org/entity/Q25462934,Julia Suryakusuma,1954,http://www.wikidata.org/entity/Q534515,University of Indonesia
http://www.wikidata.org/entity/Q19646335,Silverio Pinto Baptista,1969,http://www.wikidata.org/entity/Q534515,University of Indonesia
http://www.wikidata.org/entity/Q112246603,Adinda Cresheilla,1998,http://www.wikidata.org/entity/Q534515,University of Indonesia
http://www.wikidata.org/entity/Q113806,Felix Ermacora,1923,http://www.wikidata.org/entity/Q875788,University of Innsbruck
http://www.wikidata.org/entity/Q60649272,Billene Seyoum Woldeyes,1982,http://www.wikidata.org/entity/Q875788,University of Innsbruck
http://www.wikidata.org/entity/Q6184528,Jerry Taylor,1963,http://www.wikidata.org/entity/Q182973,University of Iowa
http://www.wikidata.org/entity/Q292180,Joy Harjo,1951,http://www.wikidata.org/entity/Q182973,University of Iowa
http://www.wikidata.org/entity/Q6228998,Zach Wahls,1991,http://www.wikidata.org/entity/Q182973,University of Iowa
http://www.wikidata.org/entity/Q11069164,Flora Chang,1955,http://www.wikidata.org/entity/Q182973,University of Iowa
http://www.wikidata.org/entity/Q57194094,Shirley Willer,1922,http://www.wikidata.org/entity/Q182973,University of Iowa
http://www.wikidata.org/entity/Q12214545,Zulaikha Abu Risha,1942,http://www.wikidata.org/entity/Q610253,University of Jordan
http://www.wikidata.org/entity/Q50374708,Mai Abu al-Samman,1951,http://www.wikidata.org/entity/Q610253,University of Jordan
http://www.wikidata.org/entity/Q50379236,Amal Harthy,1950,http://www.wikidata.org/entity/Q610253,University of Jordan
http://www.wikidata.org/entity/Q112305716,Aníbal Martín Borrego,1989,http://www.wikidata.org/entity/Q610253,University of Jordan
http://www.wikidata.org/entity/Q117351757,Alexander Abutu Augustine,1972,http://www.wikidata.org/entity/Q1412551,University of Jos
http://www.wikidata.org/entity/Q69368643,Abdul Aminu Mahmud,1960,http://www.wikidata.org/entity/Q1412551,University of Jos
http://www.wikidata.org/entity/Q1981295,Francisco Santos Calderón,1961,http://www.wikidata.org/entity/Q52413,University of Kansas
http://www.wikidata.org/entity/Q102157877,Minnie Steckel,1890,http://www.wikidata.org/entity/Q52413,University of Kansas
http://www.wikidata.org/entity/Q115331072,Ahlem Arfaoui Tartir,1979,http://www.wikidata.org/entity/Q52413,University of Kansas
http://www.wikidata.org/entity/Q504660,Gary Sick,1935,http://www.wikidata.org/entity/Q52413,University of Kansas
http://www.wikidata.org/entity/Q20987867,Khalida Brohi,1988,http://www.wikidata.org/entity/Q1661751,University of Karachi
http://www.wikidata.org/entity/Q636168,Ansar Burney,1956,http://www.wikidata.org/entity/Q1661751,University of Karachi
http://www.wikidata.org/entity/Q117287368,Sardar Shaukat Ali Kashmiri,1958,http://www.wikidata.org/entity/Q1661751,University of Karachi
http://www.wikidata.org/entity/Q7283355,Raheel Raza,1949,http://www.wikidata.org/entity/Q1661751,University of Karachi
http://www.wikidata.org/entity/Q93908841,Worood Zuhair,1987,http://www.wikidata.org/entity/Q4120426,University of Karbala
http://www.wikidata.org/entity/Q5924351,Hso Khan Pha,1938,http://www.wikidata.org/entity/Q1737734,University of Keele
http://www.wikidata.org/entity/Q7368883,Rosie Boycott,1951,http://www.wikidata.org/entity/Q1516684,University of Kent
http://www.wikidata.org/entity/Q718057,Jeffrey Weeks,1945,http://www.wikidata.org/entity/Q1516684,University of Kent
http://www.wikidata.org/entity/Q25391309,Alice Mogwe,1961,http://www.wikidata.org/entity/Q1516684,University of Kent
http://www.wikidata.org/entity/Q110879809,Jonathan Cooper,1962,http://www.wikidata.org/entity/Q1516684,University of Kent
http://www.wikidata.org/entity/Q146276,Stephen Bright,1948,http://www.wikidata.org/entity/Q1360303,University of Kentucky
http://www.wikidata.org/entity/Q6727032,Madeline McDowell Breckinridge,1872,http://www.wikidata.org/entity/Q1360303,University of Kentucky
http://www.wikidata.org/entity/Q123439973,Ahmed Hrezni,1948,http://www.wikidata.org/entity/Q1360303,University of Kentucky
http://www.wikidata.org/entity/Q146276,Stephen Bright,1948,http://www.wikidata.org/entity/Q7895594,University of Kentucky College of Law
http://www.wikidata.org/entity/Q27517197,Su'ad al-Fatih al-Badawi,1932,http://www.wikidata.org/entity/Q656871,University of Khartoum
http://www.wikidata.org/entity/Q60544924,Amal Habani,1974,http://www.wikidata.org/entity/Q656871,University of Khartoum
http://www.wikidata.org/entity/Q16148355,Mohammed Ahmed Abdallah,1953,http://www.wikidata.org/entity/Q656871,University of Khartoum
http://www.wikidata.org/entity/Q51912732,Nahla Mahmoud,1986,http://www.wikidata.org/entity/Q656871,University of Khartoum
http://www.wikidata.org/entity/Q51912732,Nahla Mahmoud,1987,http://www.wikidata.org/entity/Q656871,University of Khartoum
http://www.wikidata.org/entity/Q42887159,Suad Ibrahim Ahmed,1935,http://www.wikidata.org/entity/Q656871,University of Khartoum
http://www.wikidata.org/entity/Q115625066,Dr. med. Heinrich Stabel,1867,http://www.wikidata.org/entity/Q156737,University of Kiel
http://www.wikidata.org/entity/Q95897,Stefan Rahmstorf,1960,http://www.wikidata.org/entity/Q835440,University of Konstanz
http://www.wikidata.org/entity/Q110777002,Fulata Moyo,1990,http://www.wikidata.org/entity/Q727516,University of KwaZulu-Natal
http://www.wikidata.org/entity/Q106869712,Natividad Llanquileo,1984,http://www.wikidata.org/entity/Q3551326,University of La Frontera
http://www.wikidata.org/entity/Q3111575,Pedro Zerolo,1960,http://www.wikidata.org/entity/Q539881,University of La Laguna
http://www.wikidata.org/entity/Q63344529,Roy Galán,1980,http://www.wikidata.org/entity/Q539881,University of La Laguna
http://www.wikidata.org/entity/Q4973293,Ulla Poppius,1919,http://www.wikidata.org/entity/Q1500822,University of La Rochelle
http://www.wikidata.org/entity/Q4918171,Bisi Alimi,1975,http://www.wikidata.org/entity/Q1782980,University of Lagos
http://www.wikidata.org/entity/Q56544081,Segun Awosanya,1976,http://www.wikidata.org/entity/Q1782980,University of Lagos
http://www.wikidata.org/entity/Q16745447,Adeola Austin Oyinlade,1981,http://www.wikidata.org/entity/Q1782980,University of Lagos
http://www.wikidata.org/entity/Q124035335,Monday Onyekachi Ubani,1964,http://www.wikidata.org/entity/Q1782980,University of Lagos
http://www.wikidata.org/entity/Q93736474,Osai Ojigho,1976,http://www.wikidata.org/entity/Q1782980,University of Lagos
http://www.wikidata.org/entity/Q54166065,Omoyele Sowore,1971,http://www.wikidata.org/entity/Q1782980,University of Lagos
http://www.wikidata.org/entity/Q68235216,John Shiers,1953,http://www.wikidata.org/entity/Q262854,University of Lancaster
http://www.wikidata.org/entity/Q65172051,Hoàng Thị Minh Hồng,1972,http://www.wikidata.org/entity/Q7895616,University of Languages and International Studies
http://www.wikidata.org/entity/Q60831436,Aleksandr Gaponenko,1954,http://www.wikidata.org/entity/Q498407,University of Latvia
http://www.wikidata.org/entity/Q108297506,Aleksandr Kuzmin,1984,http://www.wikidata.org/entity/Q498407,University of Latvia
http://www.wikidata.org/entity/Q1965208,Vladimirs Buzajevs,1951,http://www.wikidata.org/entity/Q20563179,University of Latvia Faculty of Physics and Mathematics
http://www.wikidata.org/entity/Q28852625,Rose Mbowa,1943,http://www.wikidata.org/entity/Q503424,University of Leeds
http://www.wikidata.org/entity/Q60339817,Helen Belcher,1963,http://www.wikidata.org/entity/Q503424,University of Leeds
http://www.wikidata.org/entity/Q4901485,Bhausaheb Ubale,1936,http://www.wikidata.org/entity/Q503424,University of Leeds
http://www.wikidata.org/entity/Q113840843,Salma al-Shehab,1988,http://www.wikidata.org/entity/Q503424,University of Leeds
http://www.wikidata.org/entity/Q66626452,Aisha Musa el-Said,1950,http://www.wikidata.org/entity/Q503424,University of Leeds
http://www.wikidata.org/entity/Q4831217,Ayeta Anne Wangusa,1971,http://www.wikidata.org/entity/Q1333399,University of Leicester
http://www.wikidata.org/entity/Q28921553,Mary Susan McIntosh,1936,http://www.wikidata.org/entity/Q1333399,University of Leicester
http://www.wikidata.org/entity/Q56316354,Katitza Rodríguez,1950,http://www.wikidata.org/entity/Q29675,University of Lima
http://www.wikidata.org/entity/Q64019705,Djaimila Pereira de Almeida,1982,http://www.wikidata.org/entity/Q1122926,University of Lisbon
http://www.wikidata.org/entity/Q7920765,Vera Duarte,1952,http://www.wikidata.org/entity/Q10279415,University of Lisbon School of Law
http://www.wikidata.org/entity/Q459383,Rita Lejeune,1906,http://www.wikidata.org/entity/Q1334582,University of Liège
http://www.wikidata.org/entity/Q1243468,Marie Delcourt,1891,http://www.wikidata.org/entity/Q1334582,University of Liège
http://www.wikidata.org/entity/Q58841638,Marguerite Delchef,1874,http://www.wikidata.org/entity/Q1334582,University of Liège
http://www.wikidata.org/entity/Q55743870,Guadalupe Santa Cruz,1952,http://www.wikidata.org/entity/Q1334582,University of Liège
http://www.wikidata.org/entity/Q97466631,Jordina Freixanet Pardo,1983,http://www.wikidata.org/entity/Q1235594,University of Lleida
http://www.wikidata.org/entity/Q54362908,Farida Nabourema,1990,http://www.wikidata.org/entity/Q3551618,University of Lomé
http://www.wikidata.org/entity/Q254858,Emily Davison,1872,http://www.wikidata.org/entity/Q170027,University of London
http://www.wikidata.org/entity/Q17522,Hertha Ayrton,1854,http://www.wikidata.org/entity/Q170027,University of London
http://www.wikidata.org/entity/Q608112,J. Ann Tickner,1937,http://www.wikidata.org/entity/Q170027,University of London
http://www.wikidata.org/entity/Q7422923,Sarah Wykes,1965,http://www.wikidata.org/entity/Q170027,University of London
http://www.wikidata.org/entity/Q5271393,Diane Atkinson,1950,http://www.wikidata.org/entity/Q170027,University of London
http://www.wikidata.org/entity/Q149499,Karim Alrawi,1952,http://www.wikidata.org/entity/Q170027,University of London
http://www.wikidata.org/entity/Q7152889,Paul Patrick,1950,http://www.wikidata.org/entity/Q170027,University of London
http://www.wikidata.org/entity/Q7683310,Tanimowo Ogunlesi,1908,http://www.wikidata.org/entity/Q170027,University of London
http://www.wikidata.org/entity/Q53723349,Mabel Bianco,1941,http://www.wikidata.org/entity/Q170027,University of London
http://www.wikidata.org/entity/Q5045164,Caroline Moorehead,1944,http://www.wikidata.org/entity/Q170027,University of London
http://www.wikidata.org/entity/Q6169654,Jean-Marie Seroney,1927,http://www.wikidata.org/entity/Q170027,University of London
http://www.wikidata.org/entity/Q18086799,Henry Richard Fox Bourne,1837,http://www.wikidata.org/entity/Q170027,University of London
http://www.wikidata.org/entity/Q3018306,David Littman,1933,http://www.wikidata.org/entity/Q170027,University of London
http://www.wikidata.org/entity/Q61413904,Amin Mekki Medani,1939,http://www.wikidata.org/entity/Q170027,University of London
http://www.wikidata.org/entity/Q107567734,Francesca Denegri,1957,http://www.wikidata.org/entity/Q170027,University of London
http://www.wikidata.org/entity/Q95625322,Gozie Udemezue,1971,http://www.wikidata.org/entity/Q170027,University of London
http://www.wikidata.org/entity/Q96052486,Agnes Metcalfe,1870,http://www.wikidata.org/entity/Q170027,University of London
http://www.wikidata.org/entity/Q22279938,Ben Rawlence,1974,http://www.wikidata.org/entity/Q170027,University of London
http://www.wikidata.org/entity/Q7285937,Rajeev Dhavan,1943,http://www.wikidata.org/entity/Q170027,University of London
http://www.wikidata.org/entity/Q146823,Roy Bourgeois,1938,http://www.wikidata.org/entity/Q116485,University of Louisiana at Lafayette
http://www.wikidata.org/entity/Q20737323,Allie Hixson,1924,http://www.wikidata.org/entity/Q1317143,University of Louisville
http://www.wikidata.org/entity/Q24025665,Arthur Panov,1998,http://www.wikidata.org/entity/Q4267928,University of Luhansk
http://www.wikidata.org/entity/Q61413904,Amin Mekki Medani,1939,http://www.wikidata.org/entity/Q59668,University of Luxembourg
