item,itemLabel,occupation,occupationLabel
http://www.wikidata.org/entity/Q98478587,Anna Steinhamar,http://www.wikidata.org/entity/Q1607826,editor
http://www.wikidata.org/entity/Q98478587,Anna Steinhamar,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q15829901,Anna Pammrová,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q15829901,Anna Pammrová,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q15829901,Anna Pammrová,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q15829901,Anna Pammrová,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q15829901,Anna Pammrová,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q15829901,Anna Pammrová,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q15829901,Anna Pammrová,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q15829901,Anna Pammrová,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q15829901,Anna Pammrová,http://www.wikidata.org/entity/Q333634,translator
http://www.wikidata.org/entity/Q15829901,Anna Pammrová,http://www.wikidata.org/entity/Q333634,translator
http://www.wikidata.org/entity/Q15829901,Anna Pammrová,http://www.wikidata.org/entity/Q333634,translator
http://www.wikidata.org/entity/Q15829901,Anna Pammrová,http://www.wikidata.org/entity/Q333634,translator
http://www.wikidata.org/entity/Q15829901,Anna Pammrová,http://www.wikidata.org/entity/Q4964182,philosopher
http://www.wikidata.org/entity/Q15829901,Anna Pammrová,http://www.wikidata.org/entity/Q4964182,philosopher
http://www.wikidata.org/entity/Q15829901,Anna Pammrová,http://www.wikidata.org/entity/Q4964182,philosopher
http://www.wikidata.org/entity/Q15829901,Anna Pammrová,http://www.wikidata.org/entity/Q4964182,philosopher
http://www.wikidata.org/entity/Q15829901,Anna Pammrová,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q15829901,Anna Pammrová,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q15829901,Anna Pammrová,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q15829901,Anna Pammrová,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q15829901,Anna Pammrová,http://www.wikidata.org/entity/Q125380827,Q125380827
http://www.wikidata.org/entity/Q15829901,Anna Pammrová,http://www.wikidata.org/entity/Q125380827,Q125380827
http://www.wikidata.org/entity/Q15829901,Anna Pammrová,http://www.wikidata.org/entity/Q125380827,Q125380827
http://www.wikidata.org/entity/Q15829901,Anna Pammrová,http://www.wikidata.org/entity/Q125380827,Q125380827
http://www.wikidata.org/entity/Q15970849,Eugénie Weill,http://www.wikidata.org/entity/Q12362622,philanthropist
http://www.wikidata.org/entity/Q15970849,Eugénie Weill,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q62079809,Dagmar Hjort,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q62079809,Dagmar Hjort,http://www.wikidata.org/entity/Q482980,author
http://www.wikidata.org/entity/Q62079809,Dagmar Hjort,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q106860531,Fanny Cole,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q354766,Adelheid von Bennigsen,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q5338537,Edith Ellis,http://www.wikidata.org/entity/Q6625963,novelist
http://www.wikidata.org/entity/Q5338537,Edith Ellis,http://www.wikidata.org/entity/Q11774202,essayist
http://www.wikidata.org/entity/Q5338537,Edith Ellis,http://www.wikidata.org/entity/Q15949613,short story writer
http://www.wikidata.org/entity/Q5338537,Edith Ellis,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q92363,Franz Joseph von Bülow,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q92363,Franz Joseph von Bülow,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q24951567,Rosalie La Flesche Farley,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q2768981,Bhikaiji Cama,http://www.wikidata.org/entity/Q662729,public figure
http://www.wikidata.org/entity/Q2768981,Bhikaiji Cama,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q2768981,Bhikaiji Cama,http://www.wikidata.org/entity/Q30242234,freedom fighter
http://www.wikidata.org/entity/Q2515240,Verena Conzett,http://www.wikidata.org/entity/Q175151,printer
http://www.wikidata.org/entity/Q2515240,Verena Conzett,http://www.wikidata.org/entity/Q1607826,editor
http://www.wikidata.org/entity/Q2515240,Verena Conzett,http://www.wikidata.org/entity/Q15627169,trade unionist
http://www.wikidata.org/entity/Q2515240,Verena Conzett,http://www.wikidata.org/entity/Q18814623,autobiographer
http://www.wikidata.org/entity/Q2515240,Verena Conzett,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q827721,Bertha Kipfmüller,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q827721,Bertha Kipfmüller,http://www.wikidata.org/entity/Q267640,independent scholar
http://www.wikidata.org/entity/Q827721,Bertha Kipfmüller,http://www.wikidata.org/entity/Q16003550,pacifist
http://www.wikidata.org/entity/Q827721,Bertha Kipfmüller,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q1095223,Clara Müller-Jahnke,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q1095223,Clara Müller-Jahnke,http://www.wikidata.org/entity/Q49757,poet
http://www.wikidata.org/entity/Q1095223,Clara Müller-Jahnke,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q1095223,Clara Müller-Jahnke,http://www.wikidata.org/entity/Q6625963,novelist
http://www.wikidata.org/entity/Q6498719,Laura Borden,http://www.wikidata.org/entity/Q203184,First Lady
http://www.wikidata.org/entity/Q6498719,Laura Borden,http://www.wikidata.org/entity/Q662729,public figure
http://www.wikidata.org/entity/Q6498719,Laura Borden,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q6524105,Augusta Abrahamsen,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q6524105,Augusta Abrahamsen,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q6524105,Augusta Abrahamsen,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q6698417,Lucy Lovell-Smith,http://www.wikidata.org/entity/Q1607826,editor
http://www.wikidata.org/entity/Q6698417,Lucy Lovell-Smith,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q6698417,Lucy Lovell-Smith,http://www.wikidata.org/entity/Q97621558,temperance worker
http://www.wikidata.org/entity/Q1095223,Clara Müller-Jahnke,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q8346979,Clotilde Cerdà i Bosch,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q8346979,Clotilde Cerdà i Bosch,http://www.wikidata.org/entity/Q36834,composer
http://www.wikidata.org/entity/Q8346979,Clotilde Cerdà i Bosch,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q8346979,Clotilde Cerdà i Bosch,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q8346979,Clotilde Cerdà i Bosch,http://www.wikidata.org/entity/Q2675537,music teacher
http://www.wikidata.org/entity/Q8346979,Clotilde Cerdà i Bosch,http://www.wikidata.org/entity/Q3127709,harpist
http://www.wikidata.org/entity/Q18093252,Ietje Kooistra,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q55395932,Elin Holmberg,http://www.wikidata.org/entity/Q10547393,local politician
http://www.wikidata.org/entity/Q55395932,Elin Holmberg,http://www.wikidata.org/entity/Q10547393,local politician
http://www.wikidata.org/entity/Q55395932,Elin Holmberg,http://www.wikidata.org/entity/Q10547393,local politician
http://www.wikidata.org/entity/Q55395932,Elin Holmberg,http://www.wikidata.org/entity/Q10547393,local politician
http://www.wikidata.org/entity/Q55395932,Elin Holmberg,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q55395932,Elin Holmberg,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q55395932,Elin Holmberg,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q55395932,Elin Holmberg,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q5163749,Constantin Mille,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q5163749,Constantin Mille,http://www.wikidata.org/entity/Q49757,poet
http://www.wikidata.org/entity/Q5163749,Constantin Mille,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q5163749,Constantin Mille,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q28064124,Frederike Klaar,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q28064124,Frederike Klaar,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q88758931,Hanna Isaachsen,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q88758931,Hanna Isaachsen,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q88758931,Hanna Isaachsen,http://www.wikidata.org/entity/Q1607826,editor
http://www.wikidata.org/entity/Q88758931,Hanna Isaachsen,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q92916021,Hanna Palme,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q73037569,Marie Holst,http://www.wikidata.org/entity/Q39631,physician
http://www.wikidata.org/entity/Q73037569,Marie Holst,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q42340894,Henriëtte Heineken-Daum,http://www.wikidata.org/entity/Q27532437,suffragist
http://www.wikidata.org/entity/Q42340894,Henriëtte Heineken-Daum,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q50313988,Helenefriederike Stelzner,http://www.wikidata.org/entity/Q39631,physician
http://www.wikidata.org/entity/Q50313988,Helenefriederike Stelzner,http://www.wikidata.org/entity/Q211346,psychiatrist
http://www.wikidata.org/entity/Q50313988,Helenefriederike Stelzner,http://www.wikidata.org/entity/Q15924224,internist
http://www.wikidata.org/entity/Q50313988,Helenefriederike Stelzner,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q61727818,Birgitte Berg Nielsen,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q61727818,Birgitte Berg Nielsen,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q61808977,Vibeke Salicath,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q61808977,Vibeke Salicath,http://www.wikidata.org/entity/Q1607826,editor
http://www.wikidata.org/entity/Q61808977,Vibeke Salicath,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q60575788,Louise Wright,http://www.wikidata.org/entity/Q16003550,pacifist
http://www.wikidata.org/entity/Q60575788,Louise Wright,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q111914746,Fanny Schmid,http://www.wikidata.org/entity/Q2251335,school teacher
http://www.wikidata.org/entity/Q111914746,Fanny Schmid,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q62081498,Thora Knudsen,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q62081498,Thora Knudsen,http://www.wikidata.org/entity/Q186360,nurse
http://www.wikidata.org/entity/Q62081498,Thora Knudsen,http://www.wikidata.org/entity/Q12362622,philanthropist
http://www.wikidata.org/entity/Q62081498,Thora Knudsen,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q62654542,Anna Carnaud,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q62654542,Anna Carnaud,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q62654542,Anna Carnaud,http://www.wikidata.org/entity/Q1607826,editor
http://www.wikidata.org/entity/Q62654542,Anna Carnaud,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q106223,Henriette May,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q106223,Henriette May,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q106223,Henriette May,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q4974163,Emilie Rathou,http://www.wikidata.org/entity/Q6051619,opinion journalist
http://www.wikidata.org/entity/Q4974163,Emilie Rathou,http://www.wikidata.org/entity/Q15253558,activist
http://www.wikidata.org/entity/Q4974163,Emilie Rathou,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q4979129,Alexandra Skoglund,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q4979129,Alexandra Skoglund,http://www.wikidata.org/entity/Q201788,historian
http://www.wikidata.org/entity/Q4979129,Alexandra Skoglund,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q289428,Ida B. Wells,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q289428,Ida B. Wells,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q289428,Ida B. Wells,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q289428,Ida B. Wells,http://www.wikidata.org/entity/Q2306091,sociologist
http://www.wikidata.org/entity/Q289428,Ida B. Wells,http://www.wikidata.org/entity/Q27532437,suffragist
http://www.wikidata.org/entity/Q20739703,Elena Pop-Hossu-Longin,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q20739703,Elena Pop-Hossu-Longin,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q20739703,Elena Pop-Hossu-Longin,http://www.wikidata.org/entity/Q12718544,socialist
http://www.wikidata.org/entity/Q20739703,Elena Pop-Hossu-Longin,http://www.wikidata.org/entity/Q27532437,suffragist
http://www.wikidata.org/entity/Q20739703,Elena Pop-Hossu-Longin,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q12737641,Paul Bujor,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q12737641,Paul Bujor,http://www.wikidata.org/entity/Q350979,zoologist
http://www.wikidata.org/entity/Q12737641,Paul Bujor,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q12737641,Paul Bujor,http://www.wikidata.org/entity/Q2055046,physiologist
http://www.wikidata.org/entity/Q12737641,Paul Bujor,http://www.wikidata.org/entity/Q10872101,anatomist
http://www.wikidata.org/entity/Q24024042,Anna Bentzen,http://www.wikidata.org/entity/Q1231865,pedagogue
http://www.wikidata.org/entity/Q24024042,Anna Bentzen,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q20089059,Johanne Kirstine Andersen,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q2149947,Mathilde Berdenis van Berlekom,http://www.wikidata.org/entity/Q1607826,editor
http://www.wikidata.org/entity/Q2149947,Mathilde Berdenis van Berlekom,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q18528534,Leonora Philipps,http://www.wikidata.org/entity/Q33999,actor
http://www.wikidata.org/entity/Q18528534,Leonora Philipps,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q56275903,Mary Anderson Snodgrass,http://www.wikidata.org/entity/Q82955,politician
