item,itemLabel,occupationLabel
http://www.wikidata.org/entity/Q192245,Susan B. Anthony,human rights activist
http://www.wikidata.org/entity/Q192245,Susan B. Anthony,abolitionist
http://www.wikidata.org/entity/Q192245,Susan B. Anthony,suffragist
http://www.wikidata.org/entity/Q192245,Susan B. Anthony,women's rights activist
http://www.wikidata.org/entity/Q192245,Susan B. Anthony,feminist
http://www.wikidata.org/entity/Q64685622,Mabel Sharman Crawford,writer
http://www.wikidata.org/entity/Q64685622,Mabel Sharman Crawford,adventurer
http://www.wikidata.org/entity/Q64685622,Mabel Sharman Crawford,women's rights activist
http://www.wikidata.org/entity/Q34787,Friedrich Engels,writer
http://www.wikidata.org/entity/Q34787,Friedrich Engels,economist
http://www.wikidata.org/entity/Q34787,Friedrich Engels,journalist
http://www.wikidata.org/entity/Q34787,Friedrich Engels,sociologist
http://www.wikidata.org/entity/Q34787,Friedrich Engels,revolutionary
http://www.wikidata.org/entity/Q34787,Friedrich Engels,philosopher
http://www.wikidata.org/entity/Q34787,Friedrich Engels,social scientist
http://www.wikidata.org/entity/Q34787,Friedrich Engels,political theorist
http://www.wikidata.org/entity/Q34787,Friedrich Engels,women's rights activist
http://www.wikidata.org/entity/Q18572240,Anna Gore-Langton,aristocrat
http://www.wikidata.org/entity/Q18572240,Anna Gore-Langton,women's rights activist
http://www.wikidata.org/entity/Q546568,Klára Leövey,educator
http://www.wikidata.org/entity/Q546568,Klára Leövey,journalist
http://www.wikidata.org/entity/Q546568,Klára Leövey,women's rights activist
http://www.wikidata.org/entity/Q234572,Elizabeth Blackwell,writer
http://www.wikidata.org/entity/Q234572,Elizabeth Blackwell,physician
http://www.wikidata.org/entity/Q234572,Elizabeth Blackwell,human rights activist
http://www.wikidata.org/entity/Q234572,Elizabeth Blackwell,essayist
http://www.wikidata.org/entity/Q234572,Elizabeth Blackwell,medical writer
http://www.wikidata.org/entity/Q234572,Elizabeth Blackwell,women's rights activist
http://www.wikidata.org/entity/Q62038982,Elizabeth Rowell Thompson,philanthropist
http://www.wikidata.org/entity/Q62038982,Elizabeth Rowell Thompson,patron of the arts
http://www.wikidata.org/entity/Q62038982,Elizabeth Rowell Thompson,suffragist
http://www.wikidata.org/entity/Q62038982,Elizabeth Rowell Thompson,women's rights activist
http://www.wikidata.org/entity/Q62038982,Elizabeth Rowell Thompson,temperance worker
http://www.wikidata.org/entity/Q466162,Frances Power Cobbe,writer
http://www.wikidata.org/entity/Q466162,Frances Power Cobbe,suffragette
http://www.wikidata.org/entity/Q466162,Frances Power Cobbe,editor
http://www.wikidata.org/entity/Q466162,Frances Power Cobbe,philosopher
http://www.wikidata.org/entity/Q466162,Frances Power Cobbe,philanthropist
http://www.wikidata.org/entity/Q466162,Frances Power Cobbe,suffragist
http://www.wikidata.org/entity/Q466162,Frances Power Cobbe,women's rights activist
http://www.wikidata.org/entity/Q2192278,Elise van Calcar,writer
http://www.wikidata.org/entity/Q2192278,Elise van Calcar,editor
http://www.wikidata.org/entity/Q2192278,Elise van Calcar,women's rights activist
http://www.wikidata.org/entity/Q4953036,Caroline Healey Dall,writer
http://www.wikidata.org/entity/Q4953036,Caroline Healey Dall,economist
http://www.wikidata.org/entity/Q4953036,Caroline Healey Dall,historian
http://www.wikidata.org/entity/Q4953036,Caroline Healey Dall,biographer
http://www.wikidata.org/entity/Q4953036,Caroline Healey Dall,lecturer
http://www.wikidata.org/entity/Q4953036,Caroline Healey Dall,essayist
http://www.wikidata.org/entity/Q4953036,Caroline Healey Dall,women's rights activist
http://www.wikidata.org/entity/Q104666070,Nikoline Sundt,writer
http://www.wikidata.org/entity/Q104666070,Nikoline Sundt,women's rights activist
http://www.wikidata.org/entity/Q15076218,Nadezhda Stasova,philanthropist
http://www.wikidata.org/entity/Q15076218,Nadezhda Stasova,women's rights activist
http://www.wikidata.org/entity/Q15076218,Nadezhda Stasova,feminist
http://www.wikidata.org/entity/Q4964291,Line Luplau,women's rights activist
http://www.wikidata.org/entity/Q4346827,Sophie Adlersparre,newspaper editor
http://www.wikidata.org/entity/Q4346827,Sophie Adlersparre,women's rights activist
http://www.wikidata.org/entity/Q7421664,Sara Jane Lippincott,writer
http://www.wikidata.org/entity/Q7421664,Sara Jane Lippincott,poet
http://www.wikidata.org/entity/Q7421664,Sara Jane Lippincott,editing staff
http://www.wikidata.org/entity/Q7421664,Sara Jane Lippincott,lecturer
http://www.wikidata.org/entity/Q7421664,Sara Jane Lippincott,journalist
http://www.wikidata.org/entity/Q7421664,Sara Jane Lippincott,children's writer
http://www.wikidata.org/entity/Q7421664,Sara Jane Lippincott,women's rights activist
http://www.wikidata.org/entity/Q458559,Victoire Léodile Béra,writer
http://www.wikidata.org/entity/Q458559,Victoire Léodile Béra,politician
http://www.wikidata.org/entity/Q458559,Victoire Léodile Béra,editor
http://www.wikidata.org/entity/Q458559,Victoire Léodile Béra,communard
http://www.wikidata.org/entity/Q458559,Victoire Léodile Béra,journalist
http://www.wikidata.org/entity/Q458559,Victoire Léodile Béra,revolutionary
http://www.wikidata.org/entity/Q458559,Victoire Léodile Béra,novelist
http://www.wikidata.org/entity/Q458559,Victoire Léodile Béra,anarchist
http://www.wikidata.org/entity/Q458559,Victoire Léodile Béra,women's rights activist
http://www.wikidata.org/entity/Q458559,Victoire Léodile Béra,feminist
http://www.wikidata.org/entity/Q3189140,Julie-Victoire Daubié,economist
http://www.wikidata.org/entity/Q3189140,Julie-Victoire Daubié,conferencier
http://www.wikidata.org/entity/Q3189140,Julie-Victoire Daubié,columnist
http://www.wikidata.org/entity/Q3189140,Julie-Victoire Daubié,women's rights activist
http://www.wikidata.org/entity/Q303708,Aasta Hansteen,writer
http://www.wikidata.org/entity/Q303708,Aasta Hansteen,painter
http://www.wikidata.org/entity/Q303708,Aasta Hansteen,women's rights activist
http://www.wikidata.org/entity/Q2527809,Virginie Barbet,writer
http://www.wikidata.org/entity/Q2527809,Virginie Barbet,anarchist
http://www.wikidata.org/entity/Q2527809,Virginie Barbet,women's rights activist
http://www.wikidata.org/entity/Q3946147,Salvatore Morelli,writer
http://www.wikidata.org/entity/Q3946147,Salvatore Morelli,politician
http://www.wikidata.org/entity/Q3946147,Salvatore Morelli,journalist
http://www.wikidata.org/entity/Q3946147,Salvatore Morelli,women's rights activist
http://www.wikidata.org/entity/Q85086830,Therese Bacon,women's rights activist
http://www.wikidata.org/entity/Q6152528,Maria Atkinson,women's rights activist
http://www.wikidata.org/entity/Q18917208,Amelia Freund,editor
http://www.wikidata.org/entity/Q18917208,Amelia Freund,women's rights activist
http://www.wikidata.org/entity/Q542217,Catherine Spence,writer
http://www.wikidata.org/entity/Q542217,Catherine Spence,suffragette
http://www.wikidata.org/entity/Q542217,Catherine Spence,journalist
http://www.wikidata.org/entity/Q542217,Catherine Spence,critic
http://www.wikidata.org/entity/Q542217,Catherine Spence,novelist
http://www.wikidata.org/entity/Q542217,Catherine Spence,autobiographer
http://www.wikidata.org/entity/Q542217,Catherine Spence,suffragist
http://www.wikidata.org/entity/Q542217,Catherine Spence,women's rights activist
http://www.wikidata.org/entity/Q5718725,Henry Browne Blackwell,suffragist
http://www.wikidata.org/entity/Q5718725,Henry Browne Blackwell,women's rights activist
http://www.wikidata.org/entity/Q5478699,Frances Ellen Watkins Harper,writer
http://www.wikidata.org/entity/Q5478699,Frances Ellen Watkins Harper,poet
http://www.wikidata.org/entity/Q5478699,Frances Ellen Watkins Harper,journalist
http://www.wikidata.org/entity/Q5478699,Frances Ellen Watkins Harper,novelist
http://www.wikidata.org/entity/Q5478699,Frances Ellen Watkins Harper,lecturer
http://www.wikidata.org/entity/Q5478699,Frances Ellen Watkins Harper,short story writer
http://www.wikidata.org/entity/Q5478699,Frances Ellen Watkins Harper,suffragist
http://www.wikidata.org/entity/Q5478699,Frances Ellen Watkins Harper,women's rights activist
http://www.wikidata.org/entity/Q3119366,Matilda Joslyn Gage,writer
http://www.wikidata.org/entity/Q3119366,Matilda Joslyn Gage,editor
http://www.wikidata.org/entity/Q3119366,Matilda Joslyn Gage,journalist
http://www.wikidata.org/entity/Q3119366,Matilda Joslyn Gage,suffragist
http://www.wikidata.org/entity/Q3119366,Matilda Joslyn Gage,women's rights activist
http://www.wikidata.org/entity/Q2706181,Nathalie Lemel,politician
http://www.wikidata.org/entity/Q2706181,Nathalie Lemel,bookbinder
http://www.wikidata.org/entity/Q2706181,Nathalie Lemel,communard
http://www.wikidata.org/entity/Q2706181,Nathalie Lemel,women's rights activist
http://www.wikidata.org/entity/Q1897348,Marie Goegg-Pouchoulin,politician
http://www.wikidata.org/entity/Q1897348,Marie Goegg-Pouchoulin,editor
http://www.wikidata.org/entity/Q1897348,Marie Goegg-Pouchoulin,suffragist
http://www.wikidata.org/entity/Q1897348,Marie Goegg-Pouchoulin,women's rights activist
http://www.wikidata.org/entity/Q4410933,Adelaïde Ehrnrooth,writer
http://www.wikidata.org/entity/Q4410933,Adelaïde Ehrnrooth,editor
http://www.wikidata.org/entity/Q4410933,Adelaïde Ehrnrooth,women's rights activist
http://www.wikidata.org/entity/Q7320840,Rhoda Coffin,writer
http://www.wikidata.org/entity/Q7320840,Rhoda Coffin,memoirist
http://www.wikidata.org/entity/Q7320840,Rhoda Coffin,activist
http://www.wikidata.org/entity/Q7320840,Rhoda Coffin,social reformer
http://www.wikidata.org/entity/Q7320840,Rhoda Coffin,women's rights activist
http://www.wikidata.org/entity/Q7320840,Rhoda Coffin,temperance worker
http://www.wikidata.org/entity/Q19754707,Anna Maria Gesina Bosscha,women's rights activist
http://www.wikidata.org/entity/Q3106881,Giorgina Janet Craufurd,writer
http://www.wikidata.org/entity/Q3106881,Giorgina Janet Craufurd,suffragist
http://www.wikidata.org/entity/Q3106881,Giorgina Janet Craufurd,women's rights activist
http://www.wikidata.org/entity/Q2370725,Barbara Bodichon,writer
http://www.wikidata.org/entity/Q2370725,Barbara Bodichon,economist
http://www.wikidata.org/entity/Q2370725,Barbara Bodichon,artist
http://www.wikidata.org/entity/Q2370725,Barbara Bodichon,painter
http://www.wikidata.org/entity/Q2370725,Barbara Bodichon,pedagogue
http://www.wikidata.org/entity/Q2370725,Barbara Bodichon,journalist
http://www.wikidata.org/entity/Q2370725,Barbara Bodichon,salonnière
http://www.wikidata.org/entity/Q2370725,Barbara Bodichon,suffragist
http://www.wikidata.org/entity/Q2370725,Barbara Bodichon,women's rights activist
http://www.wikidata.org/entity/Q2370725,Barbara Bodichon,feminist
http://www.wikidata.org/entity/Q99383415,Martha McWhirter,women's rights activist
http://www.wikidata.org/entity/Q99383415,Martha McWhirter,motivational speaker
http://www.wikidata.org/entity/Q18762034,Margaret Parker,writer
http://www.wikidata.org/entity/Q18762034,Margaret Parker,suffragette
http://www.wikidata.org/entity/Q18762034,Margaret Parker,social activist
http://www.wikidata.org/entity/Q18762034,Margaret Parker,social reformer
http://www.wikidata.org/entity/Q18762034,Margaret Parker,women's rights activist
http://www.wikidata.org/entity/Q18762034,Margaret Parker,temperance worker
http://www.wikidata.org/entity/Q20559490,Þorbjörg Sveinsdóttir,women's rights activist
http://www.wikidata.org/entity/Q2939984,Caroline de Barrau,woman of letters
http://www.wikidata.org/entity/Q2939984,Caroline de Barrau,philanthropist
http://www.wikidata.org/entity/Q2939984,Caroline de Barrau,women's rights activist
http://www.wikidata.org/entity/Q225863,Josephine Butler,social reformer
http://www.wikidata.org/entity/Q225863,Josephine Butler,women's rights activist
http://www.wikidata.org/entity/Q110060222,Marie von Hombergk zu Vach,writer
http://www.wikidata.org/entity/Q110060222,Marie von Hombergk zu Vach,women's rights activist
http://www.wikidata.org/entity/Q27468360,Mary Chase Walker,teacher
http://www.wikidata.org/entity/Q27468360,Mary Chase Walker,women's rights activist
http://www.wikidata.org/entity/Q16060020,Mary Birdsall,suffragist
http://www.wikidata.org/entity/Q16060020,Mary Birdsall,women's rights activist
http://www.wikidata.org/entity/Q16060020,Mary Birdsall,temperance worker
http://www.wikidata.org/entity/Q55886359,Antonie Schrötter von Kristelli,women's rights activist
http://www.wikidata.org/entity/Q4896496,Bessie Rayner Parkes,photographer
http://www.wikidata.org/entity/Q4896496,Bessie Rayner Parkes,writer
http://www.wikidata.org/entity/Q4896496,Bessie Rayner Parkes,poet
http://www.wikidata.org/entity/Q4896496,Bessie Rayner Parkes,editor
http://www.wikidata.org/entity/Q4896496,Bessie Rayner Parkes,journalist
http://www.wikidata.org/entity/Q4896496,Bessie Rayner Parkes,women's rights activist
http://www.wikidata.org/entity/Q95456722,Anna Veronika Mikšíčková,singer
http://www.wikidata.org/entity/Q95456722,Anna Veronika Mikšíčková,activist
http://www.wikidata.org/entity/Q95456722,Anna Veronika Mikšíčková,women's rights activist
http://www.wikidata.org/entity/Q66502,Lina Morgenstern,writer
http://www.wikidata.org/entity/Q66502,Lina Morgenstern,educator
http://www.wikidata.org/entity/Q66502,Lina Morgenstern,social activist
http://www.wikidata.org/entity/Q66502,Lina Morgenstern,pacifist
http://www.wikidata.org/entity/Q66502,Lina Morgenstern,women's rights activist
http://www.wikidata.org/entity/Q66502,Lina Morgenstern,feminist
http://www.wikidata.org/entity/Q65164698,Socorro Sánchez del Rosario,teacher
http://www.wikidata.org/entity/Q65164698,Socorro Sánchez del Rosario,journalist
http://www.wikidata.org/entity/Q65164698,Socorro Sánchez del Rosario,women's rights activist
http://www.wikidata.org/entity/Q110348313,Sigþrúður Friðriksdóttir,women's rights activist
http://www.wikidata.org/entity/Q88216283,Eliza Wright Osborne,suffragist
http://www.wikidata.org/entity/Q88216283,Eliza Wright Osborne,women's rights activist
http://www.wikidata.org/entity/Q38786,Mathilde Fibiger,author
http://www.wikidata.org/entity/Q38786,Mathilde Fibiger,women's rights activist
http://www.wikidata.org/entity/Q2748528,Emily Davies,writer
http://www.wikidata.org/entity/Q2748528,Emily Davies,pedagogue
http://www.wikidata.org/entity/Q2748528,Emily Davies,editor
http://www.wikidata.org/entity/Q2748528,Emily Davies,suffragist
http://www.wikidata.org/entity/Q2748528,Emily Davies,women's rights activist
http://www.wikidata.org/entity/Q41338497,Gerharda Matthijssen,photographer
http://www.wikidata.org/entity/Q41338497,Gerharda Matthijssen,painter
http://www.wikidata.org/entity/Q41338497,Gerharda Matthijssen,drawer
http://www.wikidata.org/entity/Q41338497,Gerharda Matthijssen,women's rights activist
http://www.wikidata.org/entity/Q55907398,Sidonie Kohen,women's rights activist
http://www.wikidata.org/entity/Q24242263,Harriet Jemima Winifred Clisby,physician
http://www.wikidata.org/entity/Q24242263,Harriet Jemima Winifred Clisby,women's rights activist
http://www.wikidata.org/entity/Q28922613,Anna Houry,women's rights activist
http://www.wikidata.org/entity/Q28922613,Anna Houry,fourierist
http://www.wikidata.org/entity/Q71491,Hedwig Dohm,writer
http://www.wikidata.org/entity/Q71491,Hedwig Dohm,playwright
http://www.wikidata.org/entity/Q71491,Hedwig Dohm,opinion journalist
http://www.wikidata.org/entity/Q71491,Hedwig Dohm,women's rights activist
http://www.wikidata.org/entity/Q2941781,Catharina van Rees,writer
http://www.wikidata.org/entity/Q2941781,Catharina van Rees,composer
http://www.wikidata.org/entity/Q2941781,Catharina van Rees,poet
http://www.wikidata.org/entity/Q2941781,Catharina van Rees,editor
http://www.wikidata.org/entity/Q2941781,Catharina van Rees,women's rights activist
http://www.wikidata.org/entity/Q88211310,Marie Mineur,salesperson
http://www.wikidata.org/entity/Q88211310,Marie Mineur,day labourer
http://www.wikidata.org/entity/Q88211310,Marie Mineur,laborer
http://www.wikidata.org/entity/Q88211310,Marie Mineur,washerwoman
http://www.wikidata.org/entity/Q88211310,Marie Mineur,women's rights activist
http://www.wikidata.org/entity/Q88211310,Marie Mineur,secularist
http://www.wikidata.org/entity/Q18721964,Isa Knox,writer
http://www.wikidata.org/entity/Q18721964,Isa Knox,poet
http://www.wikidata.org/entity/Q18721964,Isa Knox,editor
http://www.wikidata.org/entity/Q18721964,Isa Knox,essayist
http://www.wikidata.org/entity/Q18721964,Isa Knox,women's rights activist
http://www.wikidata.org/entity/Q19756134,Henriette Frederica Bosscha,writer
http://www.wikidata.org/entity/Q19756134,Henriette Frederica Bosscha,teacher
http://www.wikidata.org/entity/Q19756134,Henriette Frederica Bosscha,women's rights activist
http://www.wikidata.org/entity/Q2418031,Mary Edwards Walker,abolitionist
http://www.wikidata.org/entity/Q2418031,Mary Edwards Walker,women's rights activist
http://www.wikidata.org/entity/Q4750322,Ana Betancourt,dissident
http://www.wikidata.org/entity/Q4750322,Ana Betancourt,revolutionary
http://www.wikidata.org/entity/Q4750322,Ana Betancourt,women's rights activist
http://www.wikidata.org/entity/Q113489143,Ida Schmidt-Zabierow,women's rights activist
http://www.wikidata.org/entity/Q8201100,Antonia Tarragó,teacher
http://www.wikidata.org/entity/Q8201100,Antonia Tarragó,activist
http://www.wikidata.org/entity/Q8201100,Antonia Tarragó,women's rights activist
http://www.wikidata.org/entity/Q99601893,Céleste Hardouin,writer
http://www.wikidata.org/entity/Q99601893,Céleste Hardouin,head teacher
http://www.wikidata.org/entity/Q99601893,Céleste Hardouin,schoolmaster
http://www.wikidata.org/entity/Q99601893,Céleste Hardouin,communard
http://www.wikidata.org/entity/Q99601893,Céleste Hardouin,activist
http://www.wikidata.org/entity/Q99601893,Céleste Hardouin,women's rights activist
http://www.wikidata.org/entity/Q2406076,Betsy Perk,writer
http://www.wikidata.org/entity/Q2406076,Betsy Perk,playwright
http://www.wikidata.org/entity/Q2406076,Betsy Perk,editor
http://www.wikidata.org/entity/Q2406076,Betsy Perk,journalist
http://www.wikidata.org/entity/Q2406076,Betsy Perk,women's rights activist
http://www.wikidata.org/entity/Q5045142,Caroline M. Nichols Churchill,writer
http://www.wikidata.org/entity/Q5045142,Caroline M. Nichols Churchill,editor
http://www.wikidata.org/entity/Q5045142,Caroline M. Nichols Churchill,journalist
http://www.wikidata.org/entity/Q5045142,Caroline M. Nichols Churchill,autobiographer
http://www.wikidata.org/entity/Q5045142,Caroline M. Nichols Churchill,suffragist
http://www.wikidata.org/entity/Q5045142,Caroline M. Nichols Churchill,women's rights activist
http://www.wikidata.org/entity/Q4935550,Ellen Anckarsvärd,women's rights activist
http://www.wikidata.org/entity/Q7422061,Sarah Anne Curzon,writer
http://www.wikidata.org/entity/Q7422061,Sarah Anne Curzon,poet
http://www.wikidata.org/entity/Q7422061,Sarah Anne Curzon,journalist
http://www.wikidata.org/entity/Q7422061,Sarah Anne Curzon,women's rights activist
http://www.wikidata.org/entity/Q94733019,Auguste von Littrow,women's rights activist
http://www.wikidata.org/entity/Q6548258,Lillie Devereux Blake,writer
http://www.wikidata.org/entity/Q6548258,Lillie Devereux Blake,journalist
http://www.wikidata.org/entity/Q6548258,Lillie Devereux Blake,novelist
http://www.wikidata.org/entity/Q6548258,Lillie Devereux Blake,essayist
http://www.wikidata.org/entity/Q6548258,Lillie Devereux Blake,orator
http://www.wikidata.org/entity/Q6548258,Lillie Devereux Blake,suffragist
http://www.wikidata.org/entity/Q6548258,Lillie Devereux Blake,women's rights activist
http://www.wikidata.org/entity/Q15881199,Reinoudina de Goeje,translator
http://www.wikidata.org/entity/Q15881199,Reinoudina de Goeje,children's writer
http://www.wikidata.org/entity/Q15881199,Reinoudina de Goeje,women's rights activist
http://www.wikidata.org/entity/Q43400824,Barbare Jorjadze,writer
http://www.wikidata.org/entity/Q43400824,Barbare Jorjadze,poet
http://www.wikidata.org/entity/Q43400824,Barbare Jorjadze,playwright
http://www.wikidata.org/entity/Q43400824,Barbare Jorjadze,community leader
http://www.wikidata.org/entity/Q43400824,Barbare Jorjadze,women's rights activist
http://www.wikidata.org/entity/Q2178531,Mariane van Hogendorp,writer
http://www.wikidata.org/entity/Q2178531,Mariane van Hogendorp,suffragette
http://www.wikidata.org/entity/Q2178531,Mariane van Hogendorp,editor
http://www.wikidata.org/entity/Q2178531,Mariane van Hogendorp,suffragist
http://www.wikidata.org/entity/Q2178531,Mariane van Hogendorp,women's rights activist
http://www.wikidata.org/entity/Q18603370,Anna Wolterbeek,painter
http://www.wikidata.org/entity/Q18603370,Anna Wolterbeek,women's rights activist
http://www.wikidata.org/entity/Q61062488,Charlotte Klein,artist
http://www.wikidata.org/entity/Q61062488,Charlotte Klein,chairman of the executive board
http://www.wikidata.org/entity/Q61062488,Charlotte Klein,women's rights activist
http://www.wikidata.org/entity/Q19059794,Maria Scheltema,writer
http://www.wikidata.org/entity/Q19059794,Maria Scheltema,women's rights activist
http://www.wikidata.org/entity/Q3498121,Stella Blandy,writer
http://www.wikidata.org/entity/Q3498121,Stella Blandy,translator
http://www.wikidata.org/entity/Q3498121,Stella Blandy,woman of letters
http://www.wikidata.org/entity/Q3498121,Stella Blandy,women's rights activist
http://www.wikidata.org/entity/Q2172619,Codien Zwaardemaker-Visscher,writer
http://www.wikidata.org/entity/Q2172619,Codien Zwaardemaker-Visscher,translator
http://www.wikidata.org/entity/Q2172619,Codien Zwaardemaker-Visscher,editor-in-chief
http://www.wikidata.org/entity/Q2172619,Codien Zwaardemaker-Visscher,editor
http://www.wikidata.org/entity/Q2172619,Codien Zwaardemaker-Visscher,women's rights activist
http://www.wikidata.org/entity/Q4947472,Emily Faithfull,writer
http://www.wikidata.org/entity/Q4947472,Emily Faithfull,journalist
http://www.wikidata.org/entity/Q4947472,Emily Faithfull,publisher
http://www.wikidata.org/entity/Q4947472,Emily Faithfull,women's rights activist
http://www.wikidata.org/entity/Q16551944,Emma Julia Hohenemser,women's rights activist
http://www.wikidata.org/entity/Q7088941,Olympia Brown,suffragist
http://www.wikidata.org/entity/Q7088941,Olympia Brown,women's rights activist
http://www.wikidata.org/entity/Q2934216,Jeltje de Bosch Kemper,suffragette
http://www.wikidata.org/entity/Q2934216,Jeltje de Bosch Kemper,editor
http://www.wikidata.org/entity/Q2934216,Jeltje de Bosch Kemper,watercolorist
http://www.wikidata.org/entity/Q2934216,Jeltje de Bosch Kemper,women's rights activist
http://www.wikidata.org/entity/Q3271709,Léonie de Waha,educator
http://www.wikidata.org/entity/Q3271709,Léonie de Waha,philanthropist
http://www.wikidata.org/entity/Q3271709,Léonie de Waha,women's rights activist
http://www.wikidata.org/entity/Q6762879,Marie Howland,writer
http://www.wikidata.org/entity/Q6762879,Marie Howland,suffragist
http://www.wikidata.org/entity/Q6762879,Marie Howland,women's rights activist
http://www.wikidata.org/entity/Q16062917,Mary Ann Colclough,women's rights activist
http://www.wikidata.org/entity/Q39064459,Karolīne Kronvalde,teacher
http://www.wikidata.org/entity/Q39064459,Karolīne Kronvalde,women's rights activist
http://www.wikidata.org/entity/Q191016,Fredrik Bajer,writer
http://www.wikidata.org/entity/Q191016,Fredrik Bajer,teacher
http://www.wikidata.org/entity/Q191016,Fredrik Bajer,politician
http://www.wikidata.org/entity/Q191016,Fredrik Bajer,peace activist
http://www.wikidata.org/entity/Q191016,Fredrik Bajer,women's rights activist
http://www.wikidata.org/entity/Q4767002,Anna Filosofova,philanthropist
http://www.wikidata.org/entity/Q4767002,Anna Filosofova,women's rights activist
http://www.wikidata.org/entity/Q98324697,Emily Josephine Leonard,writer
http://www.wikidata.org/entity/Q98324697,Emily Josephine Leonard,teacher
http://www.wikidata.org/entity/Q98324697,Emily Josephine Leonard,botanist
http://www.wikidata.org/entity/Q98324697,Emily Josephine Leonard,women's rights activist
http://www.wikidata.org/entity/Q12336461,Sophie Petersen,women's rights activist
http://www.wikidata.org/entity/Q18528711,Louisa Mallet,women's rights activist
http://www.wikidata.org/entity/Q18964089,Jutta Bojsen-Møller,women's rights activist
http://www.wikidata.org/entity/Q19755816,Estella Hijmans-Hertzveld,writer
http://www.wikidata.org/entity/Q19755816,Estella Hijmans-Hertzveld,poet
http://www.wikidata.org/entity/Q19755816,Estella Hijmans-Hertzveld,translator
http://www.wikidata.org/entity/Q19755816,Estella Hijmans-Hertzveld,women's rights activist
http://www.wikidata.org/entity/Q21537256,Eliza Pottie,poet
http://www.wikidata.org/entity/Q21537256,Eliza Pottie,women's rights activist
http://www.wikidata.org/entity/Q21537256,Eliza Pottie,temperance worker
http://www.wikidata.org/entity/Q260378,Victoria Woodhull,writer
http://www.wikidata.org/entity/Q260378,Victoria Woodhull,politician
http://www.wikidata.org/entity/Q260378,Victoria Woodhull,editor
http://www.wikidata.org/entity/Q260378,Victoria Woodhull,journalist
http://www.wikidata.org/entity/Q260378,Victoria Woodhull,stockbroker
http://www.wikidata.org/entity/Q260378,Victoria Woodhull,suffragist
http://www.wikidata.org/entity/Q260378,Victoria Woodhull,women's rights activist
http://www.wikidata.org/entity/Q3100584,August Vandekerkhove,writer
http://www.wikidata.org/entity/Q3100584,August Vandekerkhove,playwright
http://www.wikidata.org/entity/Q3100584,August Vandekerkhove,painter
http://www.wikidata.org/entity/Q3100584,August Vandekerkhove,women's rights activist
http://www.wikidata.org/entity/Q29877791,Eliza Archard Conner,war correspondent
http://www.wikidata.org/entity/Q29877791,Eliza Archard Conner,journalist
http://www.wikidata.org/entity/Q29877791,Eliza Archard Conner,novelist
http://www.wikidata.org/entity/Q29877791,Eliza Archard Conner,lecturer
http://www.wikidata.org/entity/Q29877791,Eliza Archard Conner,suffragist
http://www.wikidata.org/entity/Q29877791,Eliza Archard Conner,women's rights activist
http://www.wikidata.org/entity/Q5920798,Isabel Muñoz-Caravaca,teacher
http://www.wikidata.org/entity/Q5920798,Isabel Muñoz-Caravaca,journalist
http://www.wikidata.org/entity/Q5920798,Isabel Muñoz-Caravaca,women's rights activist
http://www.wikidata.org/entity/Q15635054,Isabelle Bogelot,women's rights activist
http://www.wikidata.org/entity/Q15699735,Maria Flechtenmacher,actor
http://www.wikidata.org/entity/Q15699735,Maria Flechtenmacher,writer
http://www.wikidata.org/entity/Q15699735,Maria Flechtenmacher,poet
http://www.wikidata.org/entity/Q15699735,Maria Flechtenmacher,translator
http://www.wikidata.org/entity/Q15699735,Maria Flechtenmacher,pedagogue
http://www.wikidata.org/entity/Q15699735,Maria Flechtenmacher,editor
http://www.wikidata.org/entity/Q15699735,Maria Flechtenmacher,opinion journalist
http://www.wikidata.org/entity/Q15699735,Maria Flechtenmacher,women's rights activist
http://www.wikidata.org/entity/Q55855268,Jeanette Lott,women's rights activist
http://www.wikidata.org/entity/Q563536,Anna Vorwerk,pedagogue
http://www.wikidata.org/entity/Q563536,Anna Vorwerk,women's rights activist
http://www.wikidata.org/entity/Q63443317,Susan H. Wixon,writer
http://www.wikidata.org/entity/Q63443317,Susan H. Wixon,educator
http://www.wikidata.org/entity/Q63443317,Susan H. Wixon,newspaper editor
http://www.wikidata.org/entity/Q63443317,Susan H. Wixon,women's rights activist
http://www.wikidata.org/entity/Q87555,Marianne Hainisch,suffragette
http://www.wikidata.org/entity/Q87555,Marianne Hainisch,women's rights activist
http://www.wikidata.org/entity/Q3185909,Josephine Brawley Hughes,suffragist
http://www.wikidata.org/entity/Q3185909,Josephine Brawley Hughes,women's rights activist
http://www.wikidata.org/entity/Q2407913,Isabelle Gatti de Gamond,editor
http://www.wikidata.org/entity/Q2407913,Isabelle Gatti de Gamond,women's rights activist
http://www.wikidata.org/entity/Q3372612,Paule Mink,writer
http://www.wikidata.org/entity/Q3372612,Paule Mink,communard
http://www.wikidata.org/entity/Q3372612,Paule Mink,journalist
http://www.wikidata.org/entity/Q3372612,Paule Mink,activist
http://www.wikidata.org/entity/Q3372612,Paule Mink,women's rights activist
http://www.wikidata.org/entity/Q2019499,Mina Kruseman,actor
http://www.wikidata.org/entity/Q2019499,Mina Kruseman,writer
http://www.wikidata.org/entity/Q2019499,Mina Kruseman,women's rights activist
http://www.wikidata.org/entity/Q2091245,Helena Mercier,writer
http://www.wikidata.org/entity/Q2091245,Helena Mercier,women's rights activist
http://www.wikidata.org/entity/Q111039063,Florestine Mauriceau,women's rights activist
