item,itemLabel,year
http://www.wikidata.org/entity/Q42560965,Barbara Guntern,1963
http://www.wikidata.org/entity/Q86460917,Cony Carranza Castro,1963
http://www.wikidata.org/entity/Q87578322,Béa Ercolini,1963
http://www.wikidata.org/entity/Q55313055,Ismat Shahjahan,1963
http://www.wikidata.org/entity/Q22958095,Ochy Curiel,1963
http://www.wikidata.org/entity/Q25492085,Michal Sela,1963
http://www.wikidata.org/entity/Q144181,Zahra Eshraghi,1964
http://www.wikidata.org/entity/Q438211,Fadela Amara,1964
http://www.wikidata.org/entity/Q1906932,Margreet de Boer,1964
http://www.wikidata.org/entity/Q3296444,María Galindo,1964
http://www.wikidata.org/entity/Q28856392,Fatou Kiné Camara,1964
http://www.wikidata.org/entity/Q84824849,Midi Achmat,1964
http://www.wikidata.org/entity/Q97030881,Lee Sook-jin,1964
http://www.wikidata.org/entity/Q111145838,Uqui Permui,1964
http://www.wikidata.org/entity/Q111306908,Chelo Matesanz,1964
http://www.wikidata.org/entity/Q56822733,Henda Ducados,1964
http://www.wikidata.org/entity/Q9391936,Zohra Rasekh,1964
http://www.wikidata.org/entity/Q11912505,Carme Porta i Abad,1964
http://www.wikidata.org/entity/Q60836693,Céline Narmadji,1964
http://www.wikidata.org/entity/Q16190630,Alexandra Juhasz,1964
http://www.wikidata.org/entity/Q78644,Waris Dirie,1965
http://www.wikidata.org/entity/Q454447,Monira Rahman,1965
http://www.wikidata.org/entity/Q28057718,Yayo Herrero,1965
http://www.wikidata.org/entity/Q39859866,Marie Thérèse Mukamulisa,1965
http://www.wikidata.org/entity/Q6164340,Jasvinder Sanghera,1965
http://www.wikidata.org/entity/Q6202982,Jiranun Sakultangphaisal,1965
http://www.wikidata.org/entity/Q6530689,Leslie Cannold,1965
http://www.wikidata.org/entity/Q114092073,Nabila Djahnine,1965
http://www.wikidata.org/entity/Q16196311,Holly Van Voast,1965
http://www.wikidata.org/entity/Q464924,Maryam Namazie,1966
http://www.wikidata.org/entity/Q234104,Shirley Manson,1966
http://www.wikidata.org/entity/Q371648,Teresa Forcades,1966
http://www.wikidata.org/entity/Q1751948,Sibylle Hamann,1966
http://www.wikidata.org/entity/Q65048303,Xabier Arakistain,1966
http://www.wikidata.org/entity/Q65088016,Renata Kim,1966
http://www.wikidata.org/entity/Q52223624,Rebecca Gomperts,1966
http://www.wikidata.org/entity/Q6774488,Martha McCaughey,1966
http://www.wikidata.org/entity/Q62075561,Patricia Kaersenhout,1966
http://www.wikidata.org/entity/Q111660575,Marisa Vidal Collazo,1966
http://www.wikidata.org/entity/Q117707087,Elsa Oblitas Roselio,1966
http://www.wikidata.org/entity/Q16196631,Josephine Obiajulu Odumakin,1966
http://www.wikidata.org/entity/Q19664860,Rebecca Masika Katsuva,1966
http://www.wikidata.org/entity/Q24565298,Indigo Som,1966
http://www.wikidata.org/entity/Q453908,Amanda Filipacchi,1967
http://www.wikidata.org/entity/Q2622862,Parvin Ardalan,1967
http://www.wikidata.org/entity/Q2895624,Mona Eltahawy,1967
http://www.wikidata.org/entity/Q77038530,Bunmi Dipo Salami,1967
http://www.wikidata.org/entity/Q106413009,Rosa Cursach Salas,1967
http://www.wikidata.org/entity/Q106509765,Lydie Beassemda,1967
http://www.wikidata.org/entity/Q29420420,Mare Tralla,1967
http://www.wikidata.org/entity/Q86371224,Huda al-Daghfaq,1967
http://www.wikidata.org/entity/Q107465804,Sylvie Fofana,1967
http://www.wikidata.org/entity/Q61875364,Stella Nansikombi Makubuya,1967
http://www.wikidata.org/entity/Q520269,Heleen Mees,1968
http://www.wikidata.org/entity/Q947387,Graham Linehan,1968
http://www.wikidata.org/entity/Q237654,Lisa Loeb,1968
http://www.wikidata.org/entity/Q242051,Irshad Manji,1968
http://www.wikidata.org/entity/Q444103,Cristina Fallarás Sánchez,1968
http://www.wikidata.org/entity/Q2518050,Habiba Djahnine,1968
http://www.wikidata.org/entity/Q27979004,Fatuma Ali Saman,1968
http://www.wikidata.org/entity/Q73134928,Michela Bovolenta,1968
http://www.wikidata.org/entity/Q5092780,Cheryl Strayed,1968
http://www.wikidata.org/entity/Q44742097,Isabelle Darbellay Métrailler,1968
http://www.wikidata.org/entity/Q47093256,Camille Froidevaux-Metterie,1968
http://www.wikidata.org/entity/Q50825682,kimura byol-nathalie lemoine,1968
http://www.wikidata.org/entity/Q107465804,Sylvie Fofana,1968
http://www.wikidata.org/entity/Q56402324,Isabel García Sánchez,1968
http://www.wikidata.org/entity/Q58918706,Viji Penkoottu,1968
http://www.wikidata.org/entity/Q58980478,María María Acha-Kutscher,1968
http://www.wikidata.org/entity/Q468676,Rebecca Walker,1969
http://www.wikidata.org/entity/Q685728,Fauzaya Talhaoui,1969
http://www.wikidata.org/entity/Q2964966,Christelle Taraud,1969
http://www.wikidata.org/entity/Q3334870,Nadia Geerts,1969
http://www.wikidata.org/entity/Q3554302,Valérie Mréjen,1969
http://www.wikidata.org/entity/Q28861806,Jens van Tricht,1969
http://www.wikidata.org/entity/Q68573072,Erica Rut Hynes,1969
http://www.wikidata.org/entity/Q106369484,Shannon Lowney,1969
http://www.wikidata.org/entity/Q42952402,Solange Lwashiga Furaha,1969
http://www.wikidata.org/entity/Q6553106,Matt Dillahunty,1969
http://www.wikidata.org/entity/Q111173334,Palwasha Hassan,1969
http://www.wikidata.org/entity/Q53818355,Vilma Reis,1969
http://www.wikidata.org/entity/Q9155366,Anna Laszuk,1969
http://www.wikidata.org/entity/Q20831183,Leora Tanenbaum,1969
http://www.wikidata.org/entity/Q25497699,Batya Kahana Dror,1969
http://www.wikidata.org/entity/Q481936,Amy Richards,1970
http://www.wikidata.org/entity/Q584832,Agnieszka Graff,1970
http://www.wikidata.org/entity/Q1869065,Naema Tahir,1970
http://www.wikidata.org/entity/Q2133896,Jennifer Baumgardner,1970
http://www.wikidata.org/entity/Q2188653,Margriet van der Linden,1970
http://www.wikidata.org/entity/Q77410061,María Gimeno,1970
http://www.wikidata.org/entity/Q87188719,Barbara Fried,1970
http://www.wikidata.org/entity/Q9142263,Agnieszka Grzybek,1970
http://www.wikidata.org/entity/Q63197629,Marta Reina Izquiano,1970
http://www.wikidata.org/entity/Q63253994,Basma Khalfaoui,1970
http://www.wikidata.org/entity/Q115624884,Joumana Seif,1970
http://www.wikidata.org/entity/Q16197276,Amy Allen,1970
http://www.wikidata.org/entity/Q98057877,Montserrat Pineda Lorenzo,1970
http://www.wikidata.org/entity/Q12002301,Věra Sokolová,1970
http://www.wikidata.org/entity/Q481936,Amy Richards,1971
http://www.wikidata.org/entity/Q203091,Zil-e-Huma Usman,1971
http://www.wikidata.org/entity/Q430900,Tristan Taormino,1971
http://www.wikidata.org/entity/Q28912455,Pamela Rendi-Wagner,1971
http://www.wikidata.org/entity/Q28952240,Silvia Casalino,1971
http://www.wikidata.org/entity/Q64682591,Hagit Pe'er,1971
http://www.wikidata.org/entity/Q75604473,Alexa Conradi,1971
http://www.wikidata.org/entity/Q76043107,Gülsüm Kav,1971
http://www.wikidata.org/entity/Q30005040,Ketzia Alon,1971
http://www.wikidata.org/entity/Q4831217,Ayeta Anne Wangusa,1971
http://www.wikidata.org/entity/Q96482656,Victoria Guerrero Peirano,1971
http://www.wikidata.org/entity/Q22774364,Su Changlan,1971
http://www.wikidata.org/entity/Q25657518,Rana Tarin,1971
http://www.wikidata.org/entity/Q97625125,Nuria Coronado Sopeña,1971
http://www.wikidata.org/entity/Q100535753,Kagendo Murungi,1971
http://www.wikidata.org/entity/Q464910,Mukhtaran Bibi,1972
http://www.wikidata.org/entity/Q444976,Tanja Ostojić,1972
http://www.wikidata.org/entity/Q2749775,Samira Bellil,1972
http://www.wikidata.org/entity/Q4975099,Ingrid Robeyns,1972
http://www.wikidata.org/entity/Q87721738,Pamela Palma Zapata,1972
http://www.wikidata.org/entity/Q11281593,Megumi Igarashi,1972
http://www.wikidata.org/entity/Q62348501,Lü Pin,1972
http://www.wikidata.org/entity/Q63197296,Nati Veraguas Aguilera,1972
http://www.wikidata.org/entity/Q63199232,Marie Vindy,1972
http://www.wikidata.org/entity/Q116940063,Iza Moczarna-Pasiek,1972
http://www.wikidata.org/entity/Q19788585,Ana Bella Estévez,1972
http://www.wikidata.org/entity/Q21013136,Sandrine Rousseau,1972
http://www.wikidata.org/entity/Q106072048,Geraldina González de la Vega,1973
http://www.wikidata.org/entity/Q4711599,Alberta Cariño,1973
http://www.wikidata.org/entity/Q5749422,Carlin Ross,1973
http://www.wikidata.org/entity/Q6082788,Devin Özgür Çınar,1973
http://www.wikidata.org/entity/Q120733840,Mini Timmaraju,1973
http://www.wikidata.org/entity/Q3461282,Safia Lebdi,1974
http://www.wikidata.org/entity/Q4790430,Ariel Levy,1974
http://www.wikidata.org/entity/Q90648828,Amaia Astobiza,1974
http://www.wikidata.org/entity/Q7188477,Phyll Opoku-Gyimah,1974
http://www.wikidata.org/entity/Q107599232,Dorleta Kortazar,1974
http://www.wikidata.org/entity/Q12335117,Sherin Khankan,1974
http://www.wikidata.org/entity/Q62644782,Silvia Vásquez-Lavado,1974
http://www.wikidata.org/entity/Q18612947,Taslima Akhter,1974
http://www.wikidata.org/entity/Q24499655,Julia Antivilo Peña,1974
http://www.wikidata.org/entity/Q451947,Caroline Fourest,1975
http://www.wikidata.org/entity/Q3277861,Mahnaz Mohammadi,1975
http://www.wikidata.org/entity/Q3483757,Sihem Habchi,1975
http://www.wikidata.org/entity/Q64785574,Faïna Grossman,1975
http://www.wikidata.org/entity/Q78911542,Micky Lee,1975
http://www.wikidata.org/entity/Q30508164,Marta Vergonyós,1975
http://www.wikidata.org/entity/Q50378588,Iluta Lace,1975
http://www.wikidata.org/entity/Q107449120,Laura Latorre Hernando,1975
http://www.wikidata.org/entity/Q108322978,Hasina Safi,1975
http://www.wikidata.org/entity/Q110652681,Shoshanna Keats Jaskoll,1975
http://www.wikidata.org/entity/Q59059615,Asma Guenifi,1975
http://www.wikidata.org/entity/Q14090088,Garbiñe Elizegi Narbarte,1975
http://www.wikidata.org/entity/Q15072678,Kate Smurthwaite,1975
http://www.wikidata.org/entity/Q62913599,Dylan van Rijsenbergen,1975
http://www.wikidata.org/entity/Q117156961,Justyna Wydrzyńska,1975
http://www.wikidata.org/entity/Q16962021,Djaïli Amadou Amal,1975
http://www.wikidata.org/entity/Q18910356,Rita Mahato,1975
http://www.wikidata.org/entity/Q20791378,Eva Granados,1975
http://www.wikidata.org/entity/Q22342547,Darya Safai,1975
http://www.wikidata.org/entity/Q23782690,Elizabeth Nyamayaro,1975
http://www.wikidata.org/entity/Q24285964,Ibtissame Lachgar,1975
http://www.wikidata.org/entity/Q2883305,Alejandra Dueñas,1976
http://www.wikidata.org/entity/Q2130725,Leonora Christina Skov,1976
http://www.wikidata.org/entity/Q28439970,Jac sm Kee,1976
http://www.wikidata.org/entity/Q37143787,Linda Duits,1976
http://www.wikidata.org/entity/Q42295307,Henda Ayari,1976
http://www.wikidata.org/entity/Q42754929,Maboula Soumahoro,1976
http://www.wikidata.org/entity/Q86865194,Cinzia Arruzza,1976
http://www.wikidata.org/entity/Q87747225,Senem Timuroğlu,1976
http://www.wikidata.org/entity/Q107496169,Emma Ritch,1976
http://www.wikidata.org/entity/Q109703185,Lala Pasquinelli,1976
http://www.wikidata.org/entity/Q111375794,Fadila Maaroufi,1976
http://www.wikidata.org/entity/Q113633328,Martine Yabré,1976
http://www.wikidata.org/entity/Q116432942,Ana Trejo Pulido,1976
http://www.wikidata.org/entity/Q3574660,Zakia Khattabi,1976
http://www.wikidata.org/entity/Q27057589,Alika Kinan,1976
http://www.wikidata.org/entity/Q2741760,Deeyah Khan,1977
http://www.wikidata.org/entity/Q28136099,Yolanda Domínguez,1977
http://www.wikidata.org/entity/Q28611205,Coral Herrera,1977
http://www.wikidata.org/entity/Q95472063,Saila Ithayaraj,1977
http://www.wikidata.org/entity/Q107305188,Katia Reimberg,1977
http://www.wikidata.org/entity/Q109050015,Rafia Zakaria,1977
http://www.wikidata.org/entity/Q56195618,Itziar Castro,1977
http://www.wikidata.org/entity/Q18378980,Brianna Wu,1977
http://www.wikidata.org/entity/Q19595221,Tabassum Adnan,1977
http://www.wikidata.org/entity/Q19668185,Sayaka Osakabe,1977
http://www.wikidata.org/entity/Q19917614,Valentina Sagala,1977
http://www.wikidata.org/entity/Q23038678,Shirin Musa,1977
http://www.wikidata.org/entity/Q25509850,María José Jiménez Cortiñas,1977
http://www.wikidata.org/entity/Q97733059,Joana Garcia Grenzner,1977
http://www.wikidata.org/entity/Q16176248,Bel Olid,1977
http://www.wikidata.org/entity/Q7536,Valerie Aurora,1978
http://www.wikidata.org/entity/Q253378,Malalai Joya,1978
http://www.wikidata.org/entity/Q2539774,Eva Jinek,1978
http://www.wikidata.org/entity/Q3260199,Loubna Méliane,1978
http://www.wikidata.org/entity/Q66779576,Sílvia Aldabert,1978
http://www.wikidata.org/entity/Q67775831,Lisette Lombé,1978
http://www.wikidata.org/entity/Q110607112,Anna Ritchie Allan,1978
http://www.wikidata.org/entity/Q57495650,Tània Verge i Mestre,1978
http://www.wikidata.org/entity/Q62598309,Fátima Iturríos,1978
http://www.wikidata.org/entity/Q62913623,Irene de Bel,1978
http://www.wikidata.org/entity/Q18386676,Kakenya Ntaiya,1978
http://www.wikidata.org/entity/Q20109593,Nasrin Afzali,1978
http://www.wikidata.org/entity/Q26776728,Tatiana Nikonova,1978
http://www.wikidata.org/entity/Q28867378,Ianire Estébanez,1979
http://www.wikidata.org/entity/Q106207040,Yun Ji Sun,1979
http://www.wikidata.org/entity/Q29108512,Victoria Bateman,1979
http://www.wikidata.org/entity/Q96180447,Gayatri Wedotami,1979
http://www.wikidata.org/entity/Q50542097,Marielle Franco,1979
http://www.wikidata.org/entity/Q5951290,Homeyra Qaderi,1979
http://www.wikidata.org/entity/Q109615545,Laura Macaya-Andrés,1979
http://www.wikidata.org/entity/Q55732903,Yun Kim Ji-Yeong,1979
http://www.wikidata.org/entity/Q23409593,Nisha Ayub,1979
http://www.wikidata.org/entity/Q23772449,Feminista Jones,1979
http://www.wikidata.org/entity/Q24572415,Jayanthi Kuru-Utumpala,1979
http://www.wikidata.org/entity/Q52316428,Fatiha Agag-Boudjahlat,1979
http://www.wikidata.org/entity/Q26980110,Mozn Hassan,1979
http://www.wikidata.org/entity/Q292824,Kadra Yusuf,1980
http://www.wikidata.org/entity/Q2939987,Caroline De Haas,1980
http://www.wikidata.org/entity/Q27862275,Rojda Felat,1980
http://www.wikidata.org/entity/Q28860673,Eva Meijer,1980
http://www.wikidata.org/entity/Q73006652,Verena Brunschweiger,1980
http://www.wikidata.org/entity/Q104904740,Marilyse Hamelin,1980
http://www.wikidata.org/entity/Q105344916,Cira Crespo,1980
http://www.wikidata.org/entity/Q30106188,Diane Rwigara,1980
http://www.wikidata.org/entity/Q40327798,Lama Hattab,1980
http://www.wikidata.org/entity/Q41932968,Angeline Murimirwa,1980
http://www.wikidata.org/entity/Q85684660,Claudia Yurley Quintero Rolón,1980
http://www.wikidata.org/entity/Q51645968,Nerea Barjola,1980
http://www.wikidata.org/entity/Q6432715,Kortney Ryan Ziegler,1980
http://www.wikidata.org/entity/Q108179004,Vanessa Mendoza Cortés,1980
http://www.wikidata.org/entity/Q62479316,Ivonne Ramírez Ramírez,1980
http://www.wikidata.org/entity/Q123698792,Anna Pascual Blanes,1980
http://www.wikidata.org/entity/Q20747070,Karla Micheel Salas Ramírez,1980
http://www.wikidata.org/entity/Q21004576,Lauren Bastide,1980
http://www.wikidata.org/entity/Q50044,Sandra Fluke,1981
http://www.wikidata.org/entity/Q3295767,Martine Desjardins,1981
http://www.wikidata.org/entity/Q27974255,Mumtaz Shaikh,1981
http://www.wikidata.org/entity/Q105440239,Diana J. Torres,1981
http://www.wikidata.org/entity/Q54918608,Mariel Mariel,1981
http://www.wikidata.org/entity/Q59542791,Alicia R Pérez-Porro,1981
http://www.wikidata.org/entity/Q60031472,Natalia Morales,1981
http://www.wikidata.org/entity/Q116044683,Volha Harbunova,1981
http://www.wikidata.org/entity/Q19891458,Maral Yazarloo,1981
http://www.wikidata.org/entity/Q64019705,Djaimila Pereira de Almeida,1982
http://www.wikidata.org/entity/Q100782152,Jhoana Patiño,1982
http://www.wikidata.org/entity/Q109337548,Olena Shevchenko,1982
http://www.wikidata.org/entity/Q109338367,Yuliia Sachuk,1982
http://www.wikidata.org/entity/Q52776198,Isabel Zuleta,1982
http://www.wikidata.org/entity/Q10375184,Susana Mendes,1982
http://www.wikidata.org/entity/Q60649272,Billene Seyoum Woldeyes,1982
http://www.wikidata.org/entity/Q63332953,Christelle Delarue,1982
http://www.wikidata.org/entity/Q118395829,Moran Zer Katzenstein,1982
http://www.wikidata.org/entity/Q20807844,Marlène Schiappa,1982
http://www.wikidata.org/entity/Q97955139,Nerea Pérez de las Heras,1982
http://www.wikidata.org/entity/Q510653,Anita Sarkeesian,1983
http://www.wikidata.org/entity/Q28522609,Claire Serre Combe,1983
http://www.wikidata.org/entity/Q103959753,Isa Calderón,1983
http://www.wikidata.org/entity/Q43867020,Armin Navabi,1983
http://www.wikidata.org/entity/Q110418682,Grisell Pérez Rivera,1983
http://www.wikidata.org/entity/Q55315533,Fatima Benoma,1983
http://www.wikidata.org/entity/Q16730380,Moira Johnston,1983
http://www.wikidata.org/entity/Q18207673,Aziza Siddiqui,1983
http://www.wikidata.org/entity/Q19819306,Éloïse Bouton,1983
http://www.wikidata.org/entity/Q21064501,Yawa Hansen-Quao,1983
http://www.wikidata.org/entity/Q23889021,Asha ten Broeke,1983
http://www.wikidata.org/entity/Q97466631,Jordina Freixanet Pardo,1983
http://www.wikidata.org/entity/Q266035,Johanne Schmidt-Nielsen,1984
http://www.wikidata.org/entity/Q3193040,Kareem Amer,1984
http://www.wikidata.org/entity/Q27994872,Bianca Santana,1984
http://www.wikidata.org/entity/Q28018823,Josephine Kulea,1984
http://www.wikidata.org/entity/Q64224979,Amelia Tiganus,1984
http://www.wikidata.org/entity/Q77667866,Anaïs Bourdet,1984
http://www.wikidata.org/entity/Q47091266,Anne-Cécile Mailfert,1984
http://www.wikidata.org/entity/Q6971976,Oshrat Eni,1984
http://www.wikidata.org/entity/Q110821299,Oksana Potapova,1984
http://www.wikidata.org/entity/Q116948982,Rose Lamy,1984
http://www.wikidata.org/entity/Q19520551,Asif Mohiuddin,1984
http://www.wikidata.org/entity/Q19893432,Kim Katrin Milan,1984
http://www.wikidata.org/entity/Q107001797,Illana Weizman,1984
http://www.wikidata.org/entity/Q100258154,Zarqa Yaftali,1984
http://www.wikidata.org/entity/Q102267785,Ishtar Lakhani,1985
http://www.wikidata.org/entity/Q4119067,Engy Ghozlan,1985
http://www.wikidata.org/entity/Q5434936,Fareeda Kokikhel Afridi,1985
http://www.wikidata.org/entity/Q44112348,Wu Rongrong,1985
http://www.wikidata.org/entity/Q59498779,Manon Garcia,1985
http://www.wikidata.org/entity/Q61122203,Narmin Karimbayova,1985
http://www.wikidata.org/entity/Q113163451,Júlia Barceló,1985
http://www.wikidata.org/entity/Q22043292,Mireia Vehí i Cantenys,1985
http://www.wikidata.org/entity/Q23007555,Charlene Carruthers,1985
http://www.wikidata.org/entity/Q23727181,Coline de Senarclens,1985
http://www.wikidata.org/entity/Q24049119,Trupti Desai,1985
http://www.wikidata.org/entity/Q24287408,Mahsa Abdolzadeh,1985
http://www.wikidata.org/entity/Q24647715,Sarah Constantin,1985
http://www.wikidata.org/entity/Q106943837,Bárbara Sepúlveda Hales,1985
http://www.wikidata.org/entity/Q27062883,Aminatou Sow,1985
http://www.wikidata.org/entity/Q65037620,Ndèye Fatou Kane,1986
http://www.wikidata.org/entity/Q30277348,Ophélie Véron,1986
http://www.wikidata.org/entity/Q107031377,Zalina Marshenkulova,1986
http://www.wikidata.org/entity/Q108761235,Fadumo Hirsi,1986
http://www.wikidata.org/entity/Q109094588,Sainimili Naivalu,1986
http://www.wikidata.org/entity/Q109380715,Georgina Orellano,1986
http://www.wikidata.org/entity/Q53764781,Sara Garcia Gross,1986
http://www.wikidata.org/entity/Q56558090,Aude Mermilliod,1986
http://www.wikidata.org/entity/Q7409554,Samira Ibrahim,1986
http://www.wikidata.org/entity/Q26271714,Vaishnavi Sundar,1986
http://www.wikidata.org/entity/Q98125691,Maria Rodó de Zárate,1986
http://www.wikidata.org/entity/Q99541038,Claudia Cotaina,1986
http://www.wikidata.org/entity/Q52680498,Helena Gleesborg Hansen,1986
http://www.wikidata.org/entity/Q80632185,Wagatwe Wanjuki,1987
http://www.wikidata.org/entity/Q30337297,Oihana Etxebarrieta Legrand,1987
http://www.wikidata.org/entity/Q90720985,Feryel Charfeddine,1987
http://www.wikidata.org/entity/Q92200636,Khookha McQueer,1987
http://www.wikidata.org/entity/Q43779014,Nebila Abdulmelik,1987
http://www.wikidata.org/entity/Q55080911,Khalida Popal,1987
http://www.wikidata.org/entity/Q58901357,Rita Wu,1987
http://www.wikidata.org/entity/Q11585686,Yumi Ishikawa,1987
http://www.wikidata.org/entity/Q14770921,Oksana Shachko,1987
http://www.wikidata.org/entity/Q112761995,Pol Galofre i Molero,1987
http://www.wikidata.org/entity/Q112968171,Anaïs Leleux,1987
http://www.wikidata.org/entity/Q24005996,Malia Bouattia,1987
http://www.wikidata.org/entity/Q26436187,Kirthi Jayakumar,1987
http://www.wikidata.org/entity/Q28471277,Yana Zhdanova,1988
http://www.wikidata.org/entity/Q28912374,Vanessa Koutouan,1988
http://www.wikidata.org/entity/Q71199424,Jalila Haider,1988
http://www.wikidata.org/entity/Q73020253,Huang Xueqin,1988
http://www.wikidata.org/entity/Q106782652,Jennifer Padjemi,1988
http://www.wikidata.org/entity/Q13359795,Alexandra Shevchenko,1988
http://www.wikidata.org/entity/Q62697280,Rebecca Amsellem,1988
http://www.wikidata.org/entity/Q113840843,Salma al-Shehab,1988
http://www.wikidata.org/entity/Q114089087,Marguerite Nebelsztein,1988
http://www.wikidata.org/entity/Q116952365,Zuriñe Rodríguez Lara,1988
http://www.wikidata.org/entity/Q122802920,Goundo Diawara,1988
http://www.wikidata.org/entity/Q16941873,Jenn Díaz,1988
http://www.wikidata.org/entity/Q20987867,Khalida Brohi,1988
http://www.wikidata.org/entity/Q21290350,Luiza Jesus do Prado,1988
http://www.wikidata.org/entity/Q27909258,Churan Zheng,1989
http://www.wikidata.org/entity/Q28545688,Kiran Gandhi,1989
http://www.wikidata.org/entity/Q65125597,Oksana Vasyakina,1989
http://www.wikidata.org/entity/Q102282355,Lucy Monaghan,1989
http://www.wikidata.org/entity/Q5376037,Waleed Al-Husseini,1989
http://www.wikidata.org/entity/Q96741777,recetas caseras,1989
http://www.wikidata.org/entity/Q50418275,Aliyah Saleem,1989
http://www.wikidata.org/entity/Q108688086,Farah Delance Linot,1989
http://www.wikidata.org/entity/Q109951884,Nahoko Hishiyama,1989
http://www.wikidata.org/entity/Q58739131,Kristina Lunz,1989
http://www.wikidata.org/entity/Q61993413,Akuol de Mabior,1989
http://www.wikidata.org/entity/Q111684687,Veronica Vera,1989
http://www.wikidata.org/entity/Q16204319,Annie Elizabeth Clark,1989
http://www.wikidata.org/entity/Q16843606,Laci Green,1989
http://www.wikidata.org/entity/Q20684900,Alaa Murabit,1989
http://www.wikidata.org/entity/Q23664330,Xiao Meili,1989
http://www.wikidata.org/entity/Q23761012,Wei Tingting,1989
http://www.wikidata.org/entity/Q24258792,Fauzia Ilyas,1989
http://www.wikidata.org/entity/Q24572648,Jaha Dukureh,1989
http://www.wikidata.org/entity/Q25999748,Kubra Khademi,1989
http://www.wikidata.org/entity/Q26924831,Jan-Christoph Borchardt,1989
http://www.wikidata.org/entity/Q102527794,Ana Polo,1990
http://www.wikidata.org/entity/Q29523970,Arlette Contreras,1990
http://www.wikidata.org/entity/Q47483693,Suzannah Weiss,1990
http://www.wikidata.org/entity/Q110763364,Jaimee Swift,1990
http://www.wikidata.org/entity/Q52747031,Jess Davidson,1990
http://www.wikidata.org/entity/Q13834877,Inna Shevchenko,1990
http://www.wikidata.org/entity/Q18001485,Laxmi Agarwal,1990
http://www.wikidata.org/entity/Q23664715,Qandeel Baloch,1990
http://www.wikidata.org/entity/Q99434698,Antonella Lerca Duda,1990
http://www.wikidata.org/entity/Q104494873,Freshta Kohistan,1991
http://www.wikidata.org/entity/Q105826061,Ana Maria Balsera i Marín,1991
http://www.wikidata.org/entity/Q32148408,Najma Kousri,1991
http://www.wikidata.org/entity/Q41776229,Sarah Haider,1991
http://www.wikidata.org/entity/Q96151265,Shawné Michaelain Holloway,1991
http://www.wikidata.org/entity/Q63406643,Panda Eriksson,1991
http://www.wikidata.org/entity/Q1439820,Aliaa Magda Elmahdy,1991
http://www.wikidata.org/entity/Q66237923,Zara Kay,1992
http://www.wikidata.org/entity/Q97202299,Kalis Mardiasih,1992
http://www.wikidata.org/entity/Q97238342,Q97238342,1992
http://www.wikidata.org/entity/Q53770150,Zoulikha Tahar,1992
http://www.wikidata.org/entity/Q63197124,Charlotte Simons,1992
http://www.wikidata.org/entity/Q63799951,Mena Mangal,1992
http://www.wikidata.org/entity/Q112158068,Priscila González Carrillo,1992
http://www.wikidata.org/entity/Q71414063,nixelpixel,1993
http://www.wikidata.org/entity/Q106511833,Daria Serenko,1993
http://www.wikidata.org/entity/Q89620480,Andrea Khalfaoui,1993
http://www.wikidata.org/entity/Q96216162,Yulia Tsvetkova,1993
http://www.wikidata.org/entity/Q117008600,Daana Sthernith Eldimé,1993
http://www.wikidata.org/entity/Q20747053,Yakiri Rubio,1993
http://www.wikidata.org/entity/Q100260999,Muqadasa Ahmadzai,1993
http://www.wikidata.org/entity/Q66459001,Alexandra Mitroshina,1994
http://www.wikidata.org/entity/Q29044860,Anne Fleur Dekker,1994
http://www.wikidata.org/entity/Q32558449,Sophie Passmann,1994
http://www.wikidata.org/entity/Q87496858,Sayali Bahar,1994
http://www.wikidata.org/entity/Q87782165,Maddi Ane Txoperena Iribarren,1994
http://www.wikidata.org/entity/Q55657627,Zainab Fasiki,1994
http://www.wikidata.org/entity/Q11640917,Amina Tyler,1994
http://www.wikidata.org/entity/Q113329691,Susana Gómez Castaño,1994
http://www.wikidata.org/entity/Q28004050,Dodie,1995
http://www.wikidata.org/entity/Q102291424,Houda Abouz,1995
http://www.wikidata.org/entity/Q102292294,Nandar,1995
http://www.wikidata.org/entity/Q115650531,Gehad Hamdy,1995
http://www.wikidata.org/entity/Q124603529,Zaïre Krieger,1995
http://www.wikidata.org/entity/Q64627129,Laetitia Ky,1996
http://www.wikidata.org/entity/Q30727994,Fahma Mohamed,1996
http://www.wikidata.org/entity/Q110057125,Sahar Fetrat,1996
http://www.wikidata.org/entity/Q111144335,Nafesha Richardson,1996
http://www.wikidata.org/entity/Q60086236,Tora Kristiane Finne,1996
http://www.wikidata.org/entity/Q20110468,Sonita Alizadeh,1996
http://www.wikidata.org/entity/Q32732,Malala Yousafzai,1997
http://www.wikidata.org/entity/Q104247071,Cornelia Glèlè,1997
http://www.wikidata.org/entity/Q115649903,Tamana Zaryab Paryani,1997
http://www.wikidata.org/entity/Q115650116,Roya Piraei,1997
http://www.wikidata.org/entity/Q22343563,Daisy Coleman,1997
http://www.wikidata.org/entity/Q23541205,Phoebe Ruguru,1997
http://www.wikidata.org/entity/Q26899279,Asia Ramazan Antar,1997
http://www.wikidata.org/entity/Q71330636,Saba Kord Afshari,1998
http://www.wikidata.org/entity/Q102282163,Nadeen Ashraf,1998
http://www.wikidata.org/entity/Q59513631,Cecilie Martinessen,1998
http://www.wikidata.org/entity/Q116142444,Lamya Ben Malek,1998
http://www.wikidata.org/entity/Q120500674,Kamila Gołdyka,1998
