item,itemLabel,year,lieunaissance,lieunaissanceLabel,coordinates
http://www.wikidata.org/entity/Q1670063,Maria Glocker,1845,http://www.wikidata.org/entity/Q656982,Bad Cannstatt,Point(9.2141 48.8056)
http://www.wikidata.org/entity/Q1515768,Gertrude Guillaume-Schack,1845,http://www.wikidata.org/entity/Q7902280,Uszyce,Point(18.345555555 51.110555555)
http://www.wikidata.org/entity/Q7916642,Vasile Stroiescu,1845,http://www.wikidata.org/entity/Q1984353,Trinca,Point(27.112222222 48.208333333)
http://www.wikidata.org/entity/Q2522770,Louise Frederike Wijnaendts,1845,http://www.wikidata.org/entity/Q2389241,Overschie,Point(4.42944 51.935)
http://www.wikidata.org/entity/Q34538025,Jessie Turnbull,1845,http://www.wikidata.org/entity/Q16,Canada,Point(-109.0 56.0)
http://www.wikidata.org/entity/Q94998065,Anna Schneider,1845,http://www.wikidata.org/entity/Q365,Cologne,Point(6.957777777 50.942222222)
http://www.wikidata.org/entity/Q19660748,Jeanne Schmahl,1846,http://www.wikidata.org/entity/Q2308650,Deptford,Point(-0.0265 51.478)
http://www.wikidata.org/entity/Q110322640,Sofia Rein,1846,http://www.wikidata.org/entity/Q748092,Kirkkonummi,Point(24.438888888 60.123611111)
http://www.wikidata.org/entity/Q6004729,Trinidad María Enríquez,1846,http://www.wikidata.org/entity/Q5582862,Cusco,Point(-71.983333 -13.522222)
http://www.wikidata.org/entity/Q1668858,Marian Farquharson,1846,http://www.wikidata.org/entity/Q518080,West Meon,Point(-1.087730555 51.011919444)
http://www.wikidata.org/entity/Q42562581,Élisabeth Renaud,1846,http://www.wikidata.org/entity/Q904478,Seloncourt,Point(6.858333333 47.460555555)
http://www.wikidata.org/entity/Q291676,Amalie Skram,1846,http://www.wikidata.org/entity/Q26793,Bergen,Point(5.323333333 60.3925)
http://www.wikidata.org/entity/Q2627259,Marie Popelin,1846,http://www.wikidata.org/entity/Q12887,Schaerbeek,Point(4.373611111 50.8675)
http://www.wikidata.org/entity/Q27862845,Emma Coradi-Stahl,1846,http://www.wikidata.org/entity/Q65407,Dozwil,Point(9.316388888 47.566666666)
http://www.wikidata.org/entity/Q27862845,Emma Coradi-Stahl,1846,http://www.wikidata.org/entity/Q65828,Stettfurt,Point(8.955555555 47.526111111)
http://www.wikidata.org/entity/Q21536193,Lauretta Caroline Maria Luffman,1846,http://www.wikidata.org/entity/Q208257,Bedford,Point(-0.463055555 52.134444444)
http://www.wikidata.org/entity/Q7563964,Soteria Aliberty,1847,http://www.wikidata.org/entity/Q1524,Athens,Point(23.728055555 37.984166666)
http://www.wikidata.org/entity/Q4956090,Charlotte Jacobs,1847,http://www.wikidata.org/entity/Q2056073,Sappemeer,Point(6.7767 53.1633)
http://www.wikidata.org/entity/Q26430570,Ida Sträuli-Knüsli,1847,http://www.wikidata.org/entity/Q9125,Winterthur,Point(8.72671 47.4992)
http://www.wikidata.org/entity/Q455072,Kate Sheppard,1847,http://www.wikidata.org/entity/Q24826,Liverpool,Point(-2.991944444 53.4075)
http://www.wikidata.org/entity/Q1672973,Irma Troll-Borostyáni,1847,http://www.wikidata.org/entity/Q38002307,"Griesgasse 4, Salzburg",Point(13.04036 47.80094)
http://www.wikidata.org/entity/Q1334902,Ottilie Baader,1847,http://www.wikidata.org/entity/Q11833732,"Raków, Wrocław County",Point(17.28055556 51.16888889)
http://www.wikidata.org/entity/Q442818,Millicent Garrett Fawcett,1847,http://www.wikidata.org/entity/Q2077402,Aldeburgh,Point(1.6 52.15)
http://www.wikidata.org/entity/Q266912,Gina Krog,1847,http://www.wikidata.org/entity/Q1426899,Flakstadøya,Point(13.3 68.066666666)
http://www.wikidata.org/entity/Q2064966,Mietje Rutgers-Hoitsema,1847,http://www.wikidata.org/entity/Q2177852,Britsum,Point(5.7844 53.2522)
http://www.wikidata.org/entity/Q464318,Annie Besant,1847,http://www.wikidata.org/entity/Q146659,Clapham,Point(-0.133938888 51.463230555)
http://www.wikidata.org/entity/Q7367933,Rose Scott,1847,http://www.wikidata.org/entity/Q3224,New South Wales,Point(147.0 -32.0)
http://www.wikidata.org/entity/Q274171,Eliška Krásnohorská,1847,http://www.wikidata.org/entity/Q1085,Prague,Point(14.421388888 50.0875)
http://www.wikidata.org/entity/Q6499284,Laura Ormiston Chant,1848,http://www.wikidata.org/entity/Q8033771,Woolaston,Point(-2.6 51.7)
http://www.wikidata.org/entity/Q61884010,Ingeborg Tolderlund,1848,http://www.wikidata.org/entity/Q986435,Nykøbing Falster,Point(11.883333333 54.766666666)
http://www.wikidata.org/entity/Q3189268,Julie Siegfried,1848,http://www.wikidata.org/entity/Q947853,Luneray,Point(0.913055555 49.828611111)
http://www.wikidata.org/entity/Q541929,Louisa Lawson,1848,http://www.wikidata.org/entity/Q59819,Mudgee,Point(149.5872222 -32.6125)
http://www.wikidata.org/entity/Q18018159,Adele Zay,1848,http://www.wikidata.org/entity/Q83324,Sibiu,Point(24.15 45.8)
http://www.wikidata.org/entity/Q1338076,Emma Paterson,1848,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q75209,Helene Lange,1848,http://www.wikidata.org/entity/Q2936,Oldenburg,Point(8.213888888 53.143888888)
http://www.wikidata.org/entity/Q448953,Hubertine Auclert,1848,http://www.wikidata.org/entity/Q772189,Saint-Priest-en-Murat,Point(2.912222222 46.349444444)
http://www.wikidata.org/entity/Q4955185,Cornélie Huygens,1848,http://www.wikidata.org/entity/Q3125257,Haarlemmerliede,Point(4.6875 52.3881)
http://www.wikidata.org/entity/Q5920798,Isabel Muñoz-Caravaca,1848,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.703333333 40.416944444)
http://www.wikidata.org/entity/Q17421988,Marie de Villermont,1848,http://www.wikidata.org/entity/Q9005,Brussels metropolitan area,Point(4.3525 50.846666666)
http://www.wikidata.org/entity/Q112919225,Adèle Kassky,1848,http://www.wikidata.org/entity/Q238723,5th arrondissement of Paris,Point(2.344444444 48.847222222)
http://www.wikidata.org/entity/Q12326083,Marie Luplau,1848,http://www.wikidata.org/entity/Q27425,Hillerød,Point(12.3 55.933333333)
http://www.wikidata.org/entity/Q98372459,Karoline Blondein,1848,http://www.wikidata.org/entity/Q699616,Ebensee,Point(13.77315 47.81224)
http://www.wikidata.org/entity/Q1744240,Laura Kieler,1849,http://www.wikidata.org/entity/Q26087,Tromsø Municipality,Point(18.95701 69.64961)
http://www.wikidata.org/entity/Q62080055,Frida Schmidt,1849,http://www.wikidata.org/entity/Q613441,Middelfart,Point(9.730555555 55.505833333)
http://www.wikidata.org/entity/Q243068,Anne Charlotte Leffler,1849,http://www.wikidata.org/entity/Q1754,Stockholm,Point(18.068611111 59.329444444)
http://www.wikidata.org/entity/Q238443,Ellen Key,1849,http://www.wikidata.org/entity/Q10505188,Gladhammar church parish,Point(16.452361111 57.709680555)
http://www.wikidata.org/entity/Q1395828,Henrietta Edwards,1849,http://www.wikidata.org/entity/Q340,Montreal,Point(-73.561666666 45.508888888)
http://www.wikidata.org/entity/Q55750,Tarabai Shinde,1850,http://www.wikidata.org/entity/Q47934,Buldhana,Point(76.183333333 20.533333333)
http://www.wikidata.org/entity/Q78362,Max Spohr,1850,http://www.wikidata.org/entity/Q2773,Brunswick,Point(10.521111111 52.269166666)
http://www.wikidata.org/entity/Q56612706,Mary Atkinson,1850,http://www.wikidata.org/entity/Q23077,Lancashire,Point(-2.6 53.8)
http://www.wikidata.org/entity/Q124628416,Ernesta Galletti Stoppa,1850,http://www.wikidata.org/entity/Q3855854,Mezzano,Point(12.08632 44.46625)
http://www.wikidata.org/entity/Q124628416,Ernesta Galletti Stoppa,1850,http://www.wikidata.org/entity/Q3855854,Mezzano,Point(12.086619833 44.46636)
http://www.wikidata.org/entity/Q15977635,Q15977635,1850,http://www.wikidata.org/entity/Q782264,Sartana,Point(37.695361111 47.170777777)
http://www.wikidata.org/entity/Q1329930,Elisabeth Gnauck-Kühne,1850,http://www.wikidata.org/entity/Q15930367,Vechelde,Point(10.3699 52.2602)
http://www.wikidata.org/entity/Q1329930,Elisabeth Gnauck-Kühne,1850,http://www.wikidata.org/entity/Q15930367,Vechelde,Point(10.372 52.26083333)
http://www.wikidata.org/entity/Q4766181,Ann-Margret Holmgren,1850,http://www.wikidata.org/entity/Q10531804,Hässle,Point(17.41472222 59.72583333)
http://www.wikidata.org/entity/Q64767739,Louise Popelin,1850,http://www.wikidata.org/entity/Q12887,Schaerbeek,Point(4.373611111 50.8675)
http://www.wikidata.org/entity/Q4691673,Agda Montelius,1850,http://www.wikidata.org/entity/Q58814313,Q58814313,Point(15.989869444 59.513219444)
http://www.wikidata.org/entity/Q11991392,Nielsine Nielsen,1850,http://www.wikidata.org/entity/Q28031,Svendborg,Point(10.61 55.059722222)
http://www.wikidata.org/entity/Q11958432,Antonie Løchen,1850,http://www.wikidata.org/entity/Q488970,Inderøy Municipality,Point(11.22 63.899444444)
http://www.wikidata.org/entity/Q16066436,Aline Valette,1850,http://www.wikidata.org/entity/Q648,Lille,Point(3.0575 50.631944444)
http://www.wikidata.org/entity/Q23005614,Pauline Chaponnière-Chaix,1850,http://www.wikidata.org/entity/Q71,Geneva,Point(6.15 46.2)
http://www.wikidata.org/entity/Q20017550,Geertruida Römelingh,1850,http://www.wikidata.org/entity/Q892499,Groningen,
http://www.wikidata.org/entity/Q1243554,Henriëtte van der Mey,1850,http://www.wikidata.org/entity/Q58931,Harderwijk,Point(5.617222222 52.350555555)
http://www.wikidata.org/entity/Q3257335,Lizzie Holmes,1850,http://www.wikidata.org/entity/Q1546,Iowa,Point(-93.0 42.0)
http://www.wikidata.org/entity/Q20100595,Francesca Vidal i Tous,1851,http://www.wikidata.org/entity/Q8826,Palma,Point(2.649722222 39.566666666)
http://www.wikidata.org/entity/Q28927558,Juana Roldán,1851,http://www.wikidata.org/entity/Q2887,Santiago,Point(-70.65 -33.4375)
http://www.wikidata.org/entity/Q102230752,Charlotte Frischauer,1851,http://www.wikidata.org/entity/Q336386,Dukla,Point(21.683333333 49.558333333)
http://www.wikidata.org/entity/Q2851175,Anne Levinck,1851,http://www.wikidata.org/entity/Q456,Lyon,Point(4.841388888 45.758888888)
http://www.wikidata.org/entity/Q118287668,Carlotta Clerici,1851,http://www.wikidata.org/entity/Q490,Milan,Point(9.19 45.466944444)
http://www.wikidata.org/entity/Q46551315,Amélie Humbert-Droz,1851,http://www.wikidata.org/entity/Q69345,Neuchâtel,Point(6.930555555 46.990277777)
http://www.wikidata.org/entity/Q4225202,Nataliya Kobrynska,1851,http://www.wikidata.org/entity/Q4081788,Beleluia,Point(25.4775 48.498611111)
http://www.wikidata.org/entity/Q2468997,Yelizaveta Kovalskaya,1851,http://www.wikidata.org/entity/Q2363136,Kharkov Governorate,Point(36.229166666 50.0)
http://www.wikidata.org/entity/Q4941831,Frigga Carlberg,1851,http://www.wikidata.org/entity/Q10493734,Falkenberg,Point(12.489519444 56.902097222)
http://www.wikidata.org/entity/Q21517807,Emma Leclercq,1851,http://www.wikidata.org/entity/Q272243,Saint-Josse-ten-Noode,Point(4.369166666 50.850833333)
http://www.wikidata.org/entity/Q7606373,Stefania Wolicka,1851,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q1593368,Hedwig Kettler,1851,http://www.wikidata.org/entity/Q3489,Harburg,Point(9.982672222 53.459258333)
http://www.wikidata.org/entity/Q2707971,Elisabeth Dmitrieff,1851,http://www.wikidata.org/entity/Q394729,Toropetsky District,Point(31.6333 56.5)
http://www.wikidata.org/entity/Q2055947,Nellie van Kol,1851,http://www.wikidata.org/entity/Q2766547,'s-Hertogenbosch,Point(5.316666666 51.7)
http://www.wikidata.org/entity/Q5297436,Dora Montefiore,1851,http://www.wikidata.org/entity/Q2463831,Coulsdon,Point(-0.1386 51.3211)
http://www.wikidata.org/entity/Q5297436,Dora Montefiore,1851,http://www.wikidata.org/entity/Q6389431,Kenley,Point(-0.0969 51.3242)
http://www.wikidata.org/entity/Q23059438,Klara Schleker,1852,http://www.wikidata.org/entity/Q15812696,Grabow bei Blumenthal,Point(12.398147 53.076002)
http://www.wikidata.org/entity/Q4767613,Anna Whitlock,1852,http://www.wikidata.org/entity/Q10495587,Finnish church parish,Point(18.072222222 59.325555555)
http://www.wikidata.org/entity/Q18093189,Geertruida Christine Jentink,1852,http://www.wikidata.org/entity/Q2704676,Nijland,Point(5.5756 53.0508)
http://www.wikidata.org/entity/Q11850973,Alli Trygg-Helenius,1852,http://www.wikidata.org/entity/Q372075,Raisio,Point(22.169444444 60.486111111)
http://www.wikidata.org/entity/Q5363160,Elizabeth Maria Molteno,1852,http://www.wikidata.org/entity/Q813395,Beaufort West,Point(22.583333333 -32.35)
http://www.wikidata.org/entity/Q104622903,Anna Steineger,1852,http://www.wikidata.org/entity/Q26793,Bergen,Point(5.323333333 60.3925)
http://www.wikidata.org/entity/Q27189686,Caroline Dessaulles-Béique,1852,http://www.wikidata.org/entity/Q141873,Saint-Hyacinthe,Point(-72.95 45.616666666)
http://www.wikidata.org/entity/Q4980014,Astrid Stampe Feddersen,1852,http://www.wikidata.org/entity/Q12306301,Christinelund,Point(12.0751 55.1191)
http://www.wikidata.org/entity/Q2817202,Marguerite de Witt-Schlumberger,1853,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q1895714,Marie-Elisabeth Belpaire,1853,http://www.wikidata.org/entity/Q12892,Antwerp,Point(4.399722222 51.221111111)
http://www.wikidata.org/entity/Q62079563,Anne Bruun,1853,http://www.wikidata.org/entity/Q2048321,Varde,Point(8.480555555 55.62)
http://www.wikidata.org/entity/Q1288015,Eduard Bertz,1853,http://www.wikidata.org/entity/Q1711,Potsdam,Point(13.066666666 52.4)
http://www.wikidata.org/entity/Q123283152,Q123283152,1853,http://www.wikidata.org/entity/Q1748,Copenhagen,Point(12.568888888 55.676111111)
http://www.wikidata.org/entity/Q3756761,Gabriella Rasponi Spalletti,1853,http://www.wikidata.org/entity/Q13364,Ravenna,Point(12.201666666 44.416111111)
http://www.wikidata.org/entity/Q95680167,Thora Lund,1853,http://www.wikidata.org/entity/Q4968362,Furnes,Point(11.0211 60.8406)
http://www.wikidata.org/entity/Q4118159,Lucina Hagman,1853,http://www.wikidata.org/entity/Q646502,Kälviä,Point(23.45289 63.86067)
http://www.wikidata.org/entity/Q28946804,Henriette van Loenen-de Bordes,1853,http://www.wikidata.org/entity/Q9938,Hoorn,Point(5.073333333 52.653333333)
http://www.wikidata.org/entity/Q4217528,Leopold Katscher,1853,http://www.wikidata.org/entity/Q325736,Ciacova,Point(21.133333333 45.5)
http://www.wikidata.org/entity/Q89010280,Elisabeth Wexelsen Jahn,1853,http://www.wikidata.org/entity/Q4849480,Bakklandet,Point(10.40444444 63.42972222)
http://www.wikidata.org/entity/Q4933813,Gertrud Adelborg,1853,http://www.wikidata.org/entity/Q10543880,Karlskrona city community,Point(15.588055555 56.161111111)
http://www.wikidata.org/entity/Q1823663,Sophia Perovskaya,1853,http://www.wikidata.org/entity/Q656,Saint Petersburg,Point(30.316666666 59.95)
http://www.wikidata.org/entity/Q11850990,Alma Hjelt,1853,http://www.wikidata.org/entity/Q1757,Helsinki,Point(24.9375 60.170833333)
http://www.wikidata.org/entity/Q3494893,Mary Steen,1853,http://www.wikidata.org/entity/Q2074822,Hvilsager Parish,Point(10.34861111 56.37)
http://www.wikidata.org/entity/Q54962034,Theodora van Campen-Doesburg,1853,http://www.wikidata.org/entity/Q727,Amsterdam,Point(4.893611111 52.372777777)
http://www.wikidata.org/entity/Q94771602,Anna Niedermüller,1854,http://www.wikidata.org/entity/Q552628,Plaue,Point(10.898888888 50.779444444)
http://www.wikidata.org/entity/Q98382122,Friederike Hertzka,1854,http://www.wikidata.org/entity/Q1085,Prague,Point(14.421388888 50.0875)
http://www.wikidata.org/entity/Q98382122,Friederike Hertzka,1854,http://www.wikidata.org/entity/Q1741,Vienna,Point(16.3725 48.208333333)
http://www.wikidata.org/entity/Q28176342,Marie Béquet de Vienne,1854,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q463478,Aletta Jacobs,1854,http://www.wikidata.org/entity/Q2056073,Sappemeer,Point(6.7767 53.1633)
http://www.wikidata.org/entity/Q63996649,Camille Vidart,1854,http://www.wikidata.org/entity/Q241575,Divonne-les-Bains,Point(6.142777777 46.356666666)
http://www.wikidata.org/entity/Q22695439,Catharina Agatha Worp-Roland Holst,1854,http://www.wikidata.org/entity/Q727,Amsterdam,Point(4.893611111 52.372777777)
http://www.wikidata.org/entity/Q5217915,Jeanne Lapauze,1854,http://www.wikidata.org/entity/Q2891347,Batignolles-Monceau,Point(2.3153 48.8867)
http://www.wikidata.org/entity/Q20031813,Maria Anna Catharina Mensing,1854,http://www.wikidata.org/entity/Q36600,The Hague,Point(4.31 52.08)
http://www.wikidata.org/entity/Q120223,Emma Pieczynska-Reichenbach,1854,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q190894,Henri La Fontaine,1854,http://www.wikidata.org/entity/Q239,City of Brussels,Point(4.351666666 50.846666666)
http://www.wikidata.org/entity/Q17522,Hertha Ayrton,1854,http://www.wikidata.org/entity/Q1228829,Portsea Island,Point(-1.07 50.8025)
http://www.wikidata.org/entity/Q5086196,Charlotte Wilson,1854,http://www.wikidata.org/entity/Q1932807,Kemerton,Point(-2.0785 52.0328)
http://www.wikidata.org/entity/Q5086196,Charlotte Wilson,1854,http://www.wikidata.org/entity/Q1932807,Kemerton,Point(-2.07703 52.03603)
http://www.wikidata.org/entity/Q1331694,Ella Hruschka,1854,http://www.wikidata.org/entity/Q270704,Třebíč,Point(15.881675935 49.2149674)
http://www.wikidata.org/entity/Q1393865,Ioannis Psycharis,1854,http://www.wikidata.org/entity/Q1874,Odesa,Point(30.73262 46.47747)
http://www.wikidata.org/entity/Q21538738,Harriet Christina Newcomb,1854,http://www.wikidata.org/entity/Q122607,Bow,Point(-0.0288 51.5298)
http://www.wikidata.org/entity/Q6897658,Mona Caird,1854,http://www.wikidata.org/entity/Q776556,Ryde,Point(-1.1618 50.7271)
http://www.wikidata.org/entity/Q3915086,Frederike van Uildriks,1854,http://www.wikidata.org/entity/Q749,Groningen,Point(6.5675 53.218888888)
http://www.wikidata.org/entity/Q4950721,Sarah Grand,1854,http://www.wikidata.org/entity/Q2421009,Donaghadee,Point(-5.53544 54.6392)
http://www.wikidata.org/entity/Q15991822,Elize Baart,1854,http://www.wikidata.org/entity/Q52101,Middelburg,Point(3.613611111 51.499722222)
http://www.wikidata.org/entity/Q64033373,Diderica Cornelia de Groot,1854,http://www.wikidata.org/entity/Q26421,Dordrecht,Point(4.678333333 51.795833333)
http://www.wikidata.org/entity/Q7902558,Shimoda Utako,1854,http://www.wikidata.org/entity/Q10863261,Iwamura Domain,
http://www.wikidata.org/entity/Q86999437,Anna Lampérière,1854,http://www.wikidata.org/entity/Q188743,Lisieux,Point(0.225555555 49.145555555)
http://www.wikidata.org/entity/Q4970707,Louise Nørlund,1854,http://www.wikidata.org/entity/Q3936400,Beder Parish,Point(10.21666667 56.05972222)
http://www.wikidata.org/entity/Q7809987,Titia van der Tuuk,1854,http://www.wikidata.org/entity/Q2253750,'t Zandt,Point(6.7744 53.3658)
http://www.wikidata.org/entity/Q102244650,Marie Rosenthal,1854,http://www.wikidata.org/entity/Q1799,Wrocław,Point(17.0325 51.11)
http://www.wikidata.org/entity/Q22443067,Dientje Dull,1854,http://www.wikidata.org/entity/Q73817,Winschoten,Point(7.033333333 53.15)
http://www.wikidata.org/entity/Q2689759,Emilie Claeys,1855,http://www.wikidata.org/entity/Q1296,Ghent,Point(3.725277777 51.053611111)
http://www.wikidata.org/entity/Q12765281,Elena Maróthy-Šoltésová,1855,http://www.wikidata.org/entity/Q756667,Krupina,Point(19.066944444 48.35)
