"fk_personne","personne","gender","zone_geo","annee_naissance","domaines","eff"
http://www.wikidata.org/entity/Q211519,Emmeline Pankhurst,F,Europe,1858,"ecrivain_ne,politique,feministe,acti_droits_humains,acti_droits_femmes,ecrivain_ne,politique,feministe,acti_droits_humains,acti_droits_femmes",10
http://www.wikidata.org/entity/Q20795960,Rose Mukantabana,F,Afrique,1961,"droit,politique,droit,acti_droits_humains,acti_droits_femmes,droit,politique,droit,acti_droits_humains,acti_droits_femmes",10
http://www.wikidata.org/entity/Q201392,Domenico Modugno,M,Europe,1928,"cinema_TV,cinema_TV,politique,artiste,cinema_TV,artiste,acti_droits_humains,cinema_TV,cinema_TV,artiste",10
http://www.wikidata.org/entity/Q189067,Alyssa Milano,F,Amérique du nord,1972,"cinema_TV,artiste,cinema_TV,acti_droits_humains,cinema_TV,cinema_TV,cinema_TV,artiste,cinema_TV,cinema_TV",10
http://www.wikidata.org/entity/Q16926160,Gail Levin,F,Amérique du nord,1948,"artiste,SHS,artiste,SHS,artiste,SHS,enseignement,ecrivain_ne,SHS,acti_droits_femmes",10
http://www.wikidata.org/entity/Q16556733,Diane Marie Rodriguez Zambrano,LGBTQ,Amérique du sud,1982,"acti_droits_LGBT,ecrivain_ne,politique,SHS,acti_droits_humains,ecrivain_ne,politique,SHS,acti_droits_humains,acti_droits_LGBT",10
http://www.wikidata.org/entity/Q16176248,Bel Olid,LGBTQ,Europe,1977,"ecrivain_ne,ecrivain_ne,enseignement,acti_droits_LGBT,acti_droits_femmes,ecrivain_ne,ecrivain_ne,enseignement,acti_droits_LGBT,acti_droits_femmes",10
http://www.wikidata.org/entity/Q160456,Angela Davis,F,Amérique du nord,1944,"ecrivain_ne,politique,enseignement,politique,acti_droits_humains,enseignement,SHS,ecrivain_ne,acti_droits_femmes,feministe",10
http://www.wikidata.org/entity/Q160115,Ai Weiwei,M,Asie ,1957,"artiste,sciences_experimentales,artiste,artiste,artiste,acti_droits_humains,cinema_TV,artiste,artiste,acti_droits_humains",10
http://www.wikidata.org/entity/Q153248,Marguerite Duras,F,Europe,1914,"cinema_TV,ecrivain_ne,ecrivain_ne,ecrivain_ne,cinema_TV,autre,SHS,ecrivain_ne,ecrivain_ne,acti_droits_femmes",10
http://www.wikidata.org/entity/Q1398131,Fatima Ahmed Ibrahim,F,Afrique,1932,"ecrivain_ne,politique,acti_droits_humains,ecrivain_ne,acti_droits_femmes,ecrivain_ne,politique,acti_droits_humains,ecrivain_ne,acti_droits_femmes",10
http://www.wikidata.org/entity/Q1357018,Raoul Peck,M,Europe,1953,"cinema_TV,politique,cinema_TV,acti_droits_humains,ecrivain_ne,cinema_TV,politique,cinema_TV,autre,autre",10
http://www.wikidata.org/entity/Q1343213,Peter Tatchell,M,Océanie,1952,"ecrivain_ne,politique,acti_droits_humains,ecrivain_ne,acti_droits_LGBT,ecrivain_ne,politique,acti_droits_humains,ecrivain_ne,acti_droits_LGBT",10
http://www.wikidata.org/entity/Q1247033,Ottama,M,Asie ,1880,"ecrivain_ne,politique,religieux_ses,acti_droits_humains,religieux_ses,ecrivain_ne,politique,religieux_ses,acti_droits_humains,religieux_ses",10
http://www.wikidata.org/entity/Q120239077,Lorraine Fontana,F,Amérique du nord,1947,"ecrivain_ne,autre,acti_droits_humains,acti_droits_LGBT,acti_droits_femmes,ecrivain_ne,autre,acti_droits_humains,acti_droits_LGBT,acti_droits_femmes",10
http://www.wikidata.org/entity/Q119546,Howard Zinn,M,Amérique du nord,1922,"ecrivain_ne,SHS,ecrivain_ne,SHS,acti_droits_humains,enseignement,ecrivain_ne,cinema_TV,acti_droits_humains,SHS",10
http://www.wikidata.org/entity/Q111729377,Immaculate Akello,F,Afrique,1996,"droit,acti_droits_humains,acti_climat,autre,acti_climat,droit,acti_droits_humains,acti_climat,autre,acti_climat",10
http://www.wikidata.org/entity/Q943567,Paul Goodman,M,Amérique du nord,1911,"ecrivain_ne,ecrivain_ne,SHS,SHS,SHS,ecrivain_ne,SHS,ecrivain_ne,acti_droits_LGBT",9
http://www.wikidata.org/entity/Q78644,Waris Dirie,F,Europe,1965,"cinema_TV,ecrivain_ne,autre,autre,ecrivain_ne,cinema_TV,ecrivain_ne,sante,acti_droits_femmes",9
http://www.wikidata.org/entity/Q7298165,Ray Strachey,F,Europe,1887,"ecrivain_ne,autre,sciences_experimentales,politique,feministe,ecrivain_ne,ecrivain_ne,ecrivain_ne,acti_droits_femmes",9
http://www.wikidata.org/entity/Q7095172,Onyeka Onwenu,F,Afrique,1952,"cinema_TV,politique,artiste,artiste,acti_droits_humains,ecrivain_ne,acti_droits_humains,cinema_TV,artiste",9
http://www.wikidata.org/entity/Q5109464,Christian Cooper,M,Amérique du nord,1963,"ecrivain_ne,artiste,cinema_TV,sciences_experimentales,ecrivain_ne,politique,acti_droits_LGBT,autre,autre",9
http://www.wikidata.org/entity/Q48410,Richard Gere,M,Amérique du nord,1949,"artiste,cinema_TV,acti_droits_humains,cinema_TV,cinema_TV,cinema_TV,cinema_TV,cinema_TV,cinema_TV",9
http://www.wikidata.org/entity/Q463265,Elizabeth Gurley Flynn,F,Amérique du nord,1890,"ecrivain_ne,politique,ecrivain_ne,politique,politique,politique,ecrivain_ne,feministe,acti_droits_femmes",9
http://www.wikidata.org/entity/Q450802,Vera Brittain,F,Europe,1893,"ecrivain_ne,ecrivain_ne,sante,ecrivain_ne,ecrivain_ne,acti_droits_humains,acti_droits_humains,feministe,acti_droits_femmes",9
http://www.wikidata.org/entity/Q441440,Judy Chicago,F,Amérique du nord,1939,"ecrivain_ne,artiste,artiste,artiste,artiste,autre,artiste,acti_droits_femmes,feministe",9
http://www.wikidata.org/entity/Q430900,Tristan Taormino,F,Amérique du nord,1971,"cinema_TV,ecrivain_ne,cinema_TV,cinema_TV,cinema_TV,cinema_TV,cinema_TV,enseignement,acti_droits_femmes",9
http://www.wikidata.org/entity/Q4152306,Liubov Gurevich,F,Europe,1866,"ecrivain_ne,ecrivain_ne,ecrivain_ne,ecrivain_ne,ecrivain_ne,ecrivain_ne,SHS,artiste,acti_droits_femmes",9
http://www.wikidata.org/entity/Q349485,Jules Allix,M,Europe,1818,"sciences_experimentales,enseignement,autre,politique,sciences_experimentales,politique,SHS,politique,acti_droits_femmes",9
http://www.wikidata.org/entity/Q34787,Friedrich Engels,M,Europe,1820,"ecrivain_ne,SHS,ecrivain_ne,SHS,politique,SHS,SHS,SHS,acti_droits_femmes",9
http://www.wikidata.org/entity/Q3391659,Miss Shangay Lily,M,Europe,1963,"cinema_TV,ecrivain_ne,artiste,artiste,artiste,ecrivain_ne,autre,acti_droits_LGBT,autre",9
http://www.wikidata.org/entity/Q334288,Jello Biafra,M,Amérique du nord,1958,"cinema_TV,politique,artiste,artiste,acti_droits_humains,ecrivain_ne,acti_climat,cinema_TV,acti_droits_humains",9
http://www.wikidata.org/entity/Q28860673,Eva Meijer,F,Europe,1980,"ecrivain_ne,artiste,politique,artiste,cinema_TV,ecrivain_ne,SHS,politique,acti_droits_femmes",9
http://www.wikidata.org/entity/Q28004050,Dodie,F,Europe,1995,"ecrivain_ne,artiste,cinema_TV,cinema_TV,artiste,autre,autre,acti_droits_femmes,artiste",9
http://www.wikidata.org/entity/Q267335,Shulamit Aloni,F,Asie ,1928,"ecrivain_ne,droit,politique,droit,enseignement,acti_droits_humains,ecrivain_ne,politique,acti_droits_femmes",9
http://www.wikidata.org/entity/Q265270,Joanna Russ,F,Amérique du nord,1937,"ecrivain_ne,enseignement,ecrivain_ne,ecrivain_ne,ecrivain_ne,ecrivain_ne,ecrivain_ne,acti_droits_femmes,feministe",9
http://www.wikidata.org/entity/Q239131,Evelyn Fox Keller,F,Amérique du nord,1936,"ecrivain_ne,sciences_experimentales,ecrivain_ne,sciences_experimentales,enseignement,enseignement,SHS,acti_droits_femmes,feministe",9
http://www.wikidata.org/entity/Q2369380,Dmitry Kuzmin,M,Europe,1968,"ecrivain_ne,ecrivain_ne,autre,autre,ecrivain_ne,SHS,SHS,SHS,acti_droits_LGBT",9
http://www.wikidata.org/entity/Q236599,Ethel Smyth,F,Europe,1858,"ecrivain_ne,artiste,artiste,sante,feministe,ecrivain_ne,ecrivain_ne,feministe,acti_droits_femmes",9
http://www.wikidata.org/entity/Q235361,Voltairine de Cleyre,F,Amérique du nord,1866,"ecrivain_ne,ecrivain_ne,ecrivain_ne,SHS,ecrivain_ne,politique,acti_droits_humains,acti_droits_femmes,feministe",9
http://www.wikidata.org/entity/Q230456,Alexandra David-Néel,F,Europe,1868,"ecrivain_ne,artiste,artiste,SHS,sciences_experimentales,politique,ecrivain_ne,religieux_ses,acti_droits_femmes",9
http://www.wikidata.org/entity/Q219368,Judith Butler,LGBTQ,Amérique du nord,1956,"ecrivain_ne,enseignement,ecrivain_ne,SHS,ecrivain_ne,SHS,SHS,acti_droits_femmes,SHS",9
http://www.wikidata.org/entity/Q202663,Wyclef Jean,M,Amérique du sud,1969,"cinema_TV,artiste,artiste,artiste,artiste,artiste,acti_droits_humains,artiste,politique",9
http://www.wikidata.org/entity/Q19673,Al Gore,M,Amérique du nord,1948,"ecrivain_ne,autre,politique,ecrivain_ne,autre,acti_climat,autre,autre,acti_climat",9
http://www.wikidata.org/entity/Q17022960,Zinha Vaz,F,Afrique,1952,"enseignement,politique,politique,politique,autre,autre,acti_droits_humains,politique,autre",9
http://www.wikidata.org/entity/Q125687354,Ortésia Cabrera Fuster,LGBTQ,Europe,1989,"ecrivain_ne,politique,ecrivain_ne,ecrivain_ne,artiste,artiste,autre,artiste,acti_droits_LGBT",9
http://www.wikidata.org/entity/Q121500,Johanna Elberskirchen,F,Europe,1864,"ecrivain_ne,sante,SHS,sante,SHS,ecrivain_ne,politique,acti_droits_LGBT,feministe",9
http://www.wikidata.org/entity/Q118263,Ales Bialiatski,M,Europe,1962,"ecrivain_ne,enseignement,politique,politique,acti_droits_humains,ecrivain_ne,SHS,SHS,SHS",9
http://www.wikidata.org/entity/Q109337548,Olena Shevchenko,F,Europe,1982,"acti_droits_humains,acti_droits_LGBT,acti_droits_femmes,acti_droits_humains,acti_droits_LGBT,acti_droits_femmes,acti_droits_humains,acti_droits_LGBT,acti_droits_femmes",9
http://www.wikidata.org/entity/Q105532012,Ana Lucia Martins,F,Amérique du sud,1966,"autre,politique,enseignement,politique,enseignement,acti_droits_humains,enseignement,politique,politique",9
http://www.wikidata.org/entity/Q99542610,Eva Borisova,LGBTQ,Europe,1991,"cinema_TV,cinema_TV,artiste,autre,autre,autre,acti_droits_LGBT,cinema_TV",8
http://www.wikidata.org/entity/Q96756,Martin Dannecker,M,Europe,1942,"cinema_TV,ecrivain_ne,SHS,ecrivain_ne,ecrivain_ne,SHS,SHS,acti_droits_LGBT",8
http://www.wikidata.org/entity/Q96216162,Yulia Tsvetkova,F,Europe,1993,"artiste,politique,acti_droits_LGBT,acti_droits_femmes,artiste,politique,acti_droits_LGBT,acti_droits_femmes",8
http://www.wikidata.org/entity/Q96180447,Gayatri Wedotami,F,Asie ,1979,"ecrivain_ne,acti_droits_humains,SHS,acti_droits_femmes,ecrivain_ne,acti_droits_humains,SHS,acti_droits_femmes",8
http://www.wikidata.org/entity/Q933012,Nikolay Alexeyev,M,Europe,1977,"droit,acti_droits_humains,ecrivain_ne,acti_droits_LGBT,droit,acti_droits_humains,ecrivain_ne,acti_droits_LGBT",8
http://www.wikidata.org/entity/Q90817207,Tadzio Müller,M,Europe,1976,"ecrivain_ne,SHS,ecrivain_ne,autre,autre,acti_droits_LGBT,acti_climat,acti_droits_LGBT",8
http://www.wikidata.org/entity/Q83396,Eleanor Roosevelt,F,Amérique du nord,1884,"ecrivain_ne,politique,politique,acti_droits_humains,ecrivain_ne,acti_droits_humains,ecrivain_ne,acti_droits_femmes",8
http://www.wikidata.org/entity/Q8263934,Liu Qingyang,F,Asie ,1894,"politique,politique,politique,politique,acti_droits_femmes,acti_droits_femmes,acti_droits_femmes,acti_droits_femmes",8
http://www.wikidata.org/entity/Q75823,Clara Zetkin,F,Europe,1857,"ecrivain_ne,enseignement,politique,feministe,ecrivain_ne,ecrivain_ne,acti_droits_humains,acti_droits_femmes",8
http://www.wikidata.org/entity/Q735504,Daryush Shokof,M,Asie ,1954,"cinema_TV,cinema_TV,artiste,acti_droits_humains,cinema_TV,cinema_TV,SHS,cinema_TV",8
http://www.wikidata.org/entity/Q7306640,Reed Cowan,M,Amérique du nord,1968,"cinema_TV,acti_droits_humains,ecrivain_ne,cinema_TV,cinema_TV,acti_droits_humains,ecrivain_ne,cinema_TV",8
http://www.wikidata.org/entity/Q72973422,Helena Lopes da Silva,F,Europe,1949,"politique,sante,acti_droits_humains,acti_droits_femmes,politique,sante,acti_droits_humains,acti_droits_femmes",8
http://www.wikidata.org/entity/Q717302,Dustin Lance Black,M,Amérique du nord,1974,"cinema_TV,cinema_TV,ecrivain_ne,cinema_TV,cinema_TV,cinema_TV,cinema_TV,acti_droits_LGBT",8
http://www.wikidata.org/entity/Q6745294,Mama Koite Doumbia,F,Afrique,1950,"politique,acti_droits_humains,enseignement,acti_droits_femmes,politique,acti_droits_humains,enseignement,acti_droits_femmes",8
http://www.wikidata.org/entity/Q6668703,Lokman Slim,M,Asie ,1962,"ecrivain_ne,ecrivain_ne,acti_droits_humains,autre,cinema_TV,acti_droits_humains,politique,politique",8
http://www.wikidata.org/entity/Q65125597,Oksana Vasyakina,F,Europe,1989,"ecrivain_ne,politique,acti_droits_LGBT,acti_droits_femmes,ecrivain_ne,politique,acti_droits_LGBT,acti_droits_femmes",8
http://www.wikidata.org/entity/Q65088016,Renata Kim,F,Europe,1966,"ecrivain_ne,ecrivain_ne,acti_droits_LGBT,acti_droits_femmes,ecrivain_ne,ecrivain_ne,acti_droits_LGBT,acti_droits_femmes",8
http://www.wikidata.org/entity/Q6499284,Laura Ormiston Chant,F,Europe,1848,"ecrivain_ne,ecrivain_ne,ecrivain_ne,ecrivain_ne,acti_droits_femmes,acti_droits_femmes,acti_droits_femmes,acti_droits_femmes",8
http://www.wikidata.org/entity/Q64819906,Franca de Armiño,F,Amérique du nord,1900,"ecrivain_ne,autre,ecrivain_ne,autre,ecrivain_ne,politique,feministe,acti_droits_femmes",8
http://www.wikidata.org/entity/Q64592278,Dalia Leinartė,F,Europe,1958,"politique,SHS,ecrivain_ne,acti_droits_humains,enseignement,SHS,enseignement,acti_droits_femmes",8
http://www.wikidata.org/entity/Q64224979,Amelia Tiganus,F,Europe,1984,"politique,politique,politique,politique,acti_droits_femmes,acti_droits_femmes,acti_droits_femmes,acti_droits_femmes",8
http://www.wikidata.org/entity/Q62913569,Hanneke van Buuren,F,Europe,1938,"ecrivain_ne,ecrivain_ne,acti_droits_LGBT,acti_droits_femmes,ecrivain_ne,ecrivain_ne,acti_droits_LGBT,acti_droits_femmes",8
http://www.wikidata.org/entity/Q6278311,Jorge Mario García Laguardia,M,Amérique du sud,1931,"droit,ecrivain_ne,droit,SHS,acti_droits_humains,enseignement,ecrivain_ne,enseignement",8
http://www.wikidata.org/entity/Q58915989,Shrouk El-Attar,F,Afrique,1994,"acti_droits_humains,politique,acti_droits_LGBT,artiste,acti_droits_humains,politique,acti_droits_LGBT,artiste",8
http://www.wikidata.org/entity/Q5703629,Argentina Díaz Lozano,F,Amérique du sud,1909,"politique,feministe,acti_droits_humains,ecrivain_ne,politique,feministe,acti_droits_humains,ecrivain_ne",8
http://www.wikidata.org/entity/Q5664168,Alcira de la Peña,F,Amérique du sud,1910,"sante,acti_droits_humains,politique,acti_droits_femmes,sante,acti_droits_humains,politique,acti_droits_femmes",8
http://www.wikidata.org/entity/Q56356036,Elham Malekpoor Arashlu,F,Asie ,1983,"ecrivain_ne,acti_droits_humains,ecrivain_ne,acti_droits_LGBT,ecrivain_ne,acti_droits_humains,ecrivain_ne,acti_droits_LGBT",8
http://www.wikidata.org/entity/Q55395932,Elin Holmberg,F,Europe,1861,"politique,politique,politique,politique,acti_droits_femmes,acti_droits_femmes,acti_droits_femmes,acti_droits_femmes",8
http://www.wikidata.org/entity/Q553089,David Kato,M,Afrique,1964,"enseignement,enseignement,enseignement,enseignement,acti_droits_LGBT,acti_droits_LGBT,acti_droits_LGBT,acti_droits_LGBT",8
http://www.wikidata.org/entity/Q550792,Constantin Rădulescu-Motru,M,Europe,1868,"politique,SHS,SHS,ecrivain_ne,acti_droits_humains,enseignement,SHS,SHS",8
http://www.wikidata.org/entity/Q5478699,Frances Ellen Watkins Harper,F,Amérique du nord,1825,"ecrivain_ne,ecrivain_ne,ecrivain_ne,ecrivain_ne,autre,ecrivain_ne,feministe,acti_droits_femmes",8
http://www.wikidata.org/entity/Q54766336,Djamila Debèche,F,Afrique,1925,"ecrivain_ne,ecrivain_ne,ecrivain_ne,acti_droits_femmes,ecrivain_ne,ecrivain_ne,ecrivain_ne,acti_droits_femmes",8
http://www.wikidata.org/entity/Q542217,Catherine Spence,F,Océanie,1825,"ecrivain_ne,feministe,ecrivain_ne,autre,ecrivain_ne,ecrivain_ne,feministe,acti_droits_femmes",8
http://www.wikidata.org/entity/Q5415056,Eva Gore-Booth,F,Europe,1870,"ecrivain_ne,ecrivain_ne,ecrivain_ne,feministe,ecrivain_ne,politique,feministe,acti_droits_femmes",8
http://www.wikidata.org/entity/Q5361530,Elizabeth Omilami,F,Amérique du nord,1951,"cinema_TV,ecrivain_ne,religieux_ses,ecrivain_ne,acti_droits_humains,cinema_TV,cinema_TV,cinema_TV",8
http://www.wikidata.org/entity/Q510653,Anita Sarkeesian,F,Amérique du nord,1983,"cinema_TV,ecrivain_ne,SHS,autre,autre,autre,cinema_TV,acti_droits_femmes",8
http://www.wikidata.org/entity/Q50418275,Aliyah Saleem,F,Europe,1989,"ecrivain_ne,acti_droits_humains,politique,acti_droits_femmes,ecrivain_ne,acti_droits_humains,politique,acti_droits_femmes",8
http://www.wikidata.org/entity/Q481936,Amy Richards,F,Amérique du nord,1970,"ecrivain_ne,SHS,politique,acti_droits_femmes,ecrivain_ne,SHS,politique,acti_droits_femmes",8
http://www.wikidata.org/entity/Q4721502,Alexis Nour,M,Europe,1877,"politique,ecrivain_ne,sciences_experimentales,acti_droits_humains,ecrivain_ne,autre,SHS,SHS",8
http://www.wikidata.org/entity/Q4720839,Alexandre Frota,M,Amérique du sud,1963,"cinema_TV,politique,artiste,cinema_TV,autre,autre,cinema_TV,acti_droits_LGBT",8
http://www.wikidata.org/entity/Q464924,Maryam Namazie,F,Asie ,1966,"ecrivain_ne,politique,acti_droits_humains,acti_droits_femmes,ecrivain_ne,politique,acti_droits_humains,acti_droits_femmes",8
http://www.wikidata.org/entity/Q439355,Emily Murphy,F,Amérique du nord,1868,"droit,ecrivain_ne,acti_droits_humains,acti_droits_femmes,droit,ecrivain_ne,acti_droits_humains,acti_droits_femmes",8
http://www.wikidata.org/entity/Q4275168,Aleksandr Maysuryan,M,Europe,1969,"ecrivain_ne,politique,SHS,sciences_experimentales,acti_droits_humains,ecrivain_ne,ecrivain_ne,autre",8
http://www.wikidata.org/entity/Q4225202,Nataliya Kobrynska,F,Europe,1851,"ecrivain_ne,ecrivain_ne,acti_droits_femmes,feministe,ecrivain_ne,ecrivain_ne,acti_droits_femmes,feministe",8
http://www.wikidata.org/entity/Q4138892,Nikolai Girenko,M,Europe,1940,"politique,enseignement,SHS,acti_droits_humains,SHS,SHS,SHS,politique",8
http://www.wikidata.org/entity/Q4027207,Jillian York,F,Amérique du nord,1982,"ecrivain_ne,acti_droits_humains,enseignement,ecrivain_ne,SHS,ecrivain_ne,autre,ecrivain_ne",8
http://www.wikidata.org/entity/Q3801407,Ion Vinea,M,Europe,1895,"ecrivain_ne,droit,ecrivain_ne,politique,acti_droits_humains,ecrivain_ne,ecrivain_ne,politique",8
http://www.wikidata.org/entity/Q3766263,Giovanna Pala,F,Europe,1932,"cinema_TV,cinema_TV,cinema_TV,cinema_TV,acti_droits_femmes,acti_droits_femmes,acti_droits_femmes,acti_droits_femmes",8
http://www.wikidata.org/entity/Q33322864,Xizhe Wang,M,Asie ,1948,"politique,politique,politique,politique,acti_droits_humains,acti_droits_humains,acti_droits_humains,acti_droits_humains",8
http://www.wikidata.org/entity/Q3278485,Beatriz Gimeno,F,Europe,1962,"politique,autre,acti_droits_LGBT,acti_droits_femmes,politique,autre,acti_droits_LGBT,acti_droits_femmes",8
http://www.wikidata.org/entity/Q3242515,Lise Payette,F,Amérique du nord,1931,"ecrivain_ne,politique,cinema_TV,ecrivain_ne,ecrivain_ne,cinema_TV,ecrivain_ne,acti_droits_femmes",8
http://www.wikidata.org/entity/Q319871,Booker T. Washington,M,Amérique du nord,1856,"ecrivain_ne,enseignement,autre,politique,enseignement,enseignement,acti_droits_humains,ecrivain_ne",8
http://www.wikidata.org/entity/Q306514,Abbie Hoffman,M,Amérique du nord,1936,"acti_droits_humains,acti_droits_humains,politique,politique,acti_droits_humains,ecrivain_ne,politique,SHS",8
http://www.wikidata.org/entity/Q28966882,Leonards Latkovskis,M,Europe,1943,"SHS,SHS,SHS,SHS,acti_droits_humains,acti_droits_humains,acti_droits_humains,acti_droits_humains",8
http://www.wikidata.org/entity/Q28716050,Julia Dimashqiya,F,Asie ,1880,"ecrivain_ne,ecrivain_ne,acti_droits_femmes,ecrivain_ne,ecrivain_ne,ecrivain_ne,acti_droits_femmes,ecrivain_ne",8
http://www.wikidata.org/entity/Q285514,Margaret Sanger,F,Amérique du nord,1879,"ecrivain_ne,sante,enseignement,cinema_TV,ecrivain_ne,politique,politique,acti_droits_femmes",8
http://www.wikidata.org/entity/Q2850177,Anita Hill,F,Amérique du nord,1956,"enseignement,acti_droits_humains,acti_droits_femmes,droit,enseignement,acti_droits_humains,acti_droits_femmes,droit",8
http://www.wikidata.org/entity/Q28496646,Andrey Buzarov,M,Europe,1984,"droit,cinema_TV,SHS,acti_droits_humains,SHS,ecrivain_ne,cinema_TV,ecrivain_ne",8
http://www.wikidata.org/entity/Q2741760,Deeyah Khan,F,Europe,1977,"artiste,acti_droits_humains,cinema_TV,acti_droits_femmes,artiste,acti_droits_humains,cinema_TV,acti_droits_femmes",8
http://www.wikidata.org/entity/Q270115,Nurit Peled-Elhanan,F,Asie ,1949,"ecrivain_ne,ecrivain_ne,enseignement,acti_droits_humains,enseignement,politique,SHS,acti_droits_humains",8
http://www.wikidata.org/entity/Q2689759,Emilie Claeys,F,Europe,1855,"ecrivain_ne,ecrivain_ne,ecrivain_ne,ecrivain_ne,acti_droits_femmes,acti_droits_femmes,acti_droits_femmes,acti_droits_femmes",8
http://www.wikidata.org/entity/Q2627259,Marie Popelin,F,Europe,1846,"droit,droit,droit,droit,acti_droits_femmes,acti_droits_femmes,acti_droits_femmes,acti_droits_femmes",8
